retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,15,bertQPP(QV),2,0.35,0.24334112779027325,0.01631532955112648,0.13788659793814437,0.04540422310195199,97,False
tct,15,bertQPP(QV),2,0.35,0.3187501221708424,0.0014623113521822718,0.1984536082474227,0.003979453005162126,97,True
tct,15,spatial,2,0.4,0.14899497295153663,0.14524046452491216,0.08075601374570447,0.24125289471425693,97,False
tct,15,spatial,2,0.4,0.30530707611816155,0.002358719790372387,0.21649484536082478,0.0016803624081385136,97,True
tct,15,a_ratio,2,0.4,0.31432643536283605,0.0017156170706049134,0.1550687285223368,0.024434836082135623,97,False
tct,15,a_ratio,2,0.4,0.3617363730218245,0.00027200012929241423,0.23883161512027495,0.0005288208236189078,97,True
tct,15,nqc,2,0.4,0.14865536165284665,0.1461701212166589,0.09192439862542956,0.1822278457949571,97,False
tct,15,nqc,2,0.4,0.2617296395044571,0.009607925003734284,0.1628006872852234,0.018155972846842318,97,True
tct,15,bertQPP,2,0.4,0.319424020415616,0.0014268515910132369,0.19544673539518906,0.0045660596694361046,97,False
tct,15,bertQPP,2,0.4,0.38076329391433417,0.00011935312533612786,0.24742268041237117,0.00033019314561040996,97,True
tct,15,bertQPP(QV),2,0.4,0.2633503262892584,0.009153854131157319,0.14218213058419246,0.039091423487606906,97,False
tct,15,bertQPP(QV),2,0.4,0.33573455354749476,0.0007741510466243731,0.20575601374570449,0.0028288190417010725,97,True
tct,15,spatial,2,0.45,0.17390056378197152,0.08846992167871896,0.09278350515463919,0.1781756748775648,97,False
tct,15,spatial,2,0.45,0.30745551095843743,0.002188416391667283,0.2177835051546392,0.0015761513468118154,97,True
tct,15,a_ratio,2,0.45,0.3296451132899386,0.0009765009182578083,0.15807560137457047,0.021798803662876853,97,False
tct,15,a_ratio,2,0.45,0.37031696897816513,0.00018878587256442923,0.23969072164948454,0.0005048251929224872,97,True
tct,15,nqc,2,0.45,0.15256775017378632,0.13572865491234049,0.09149484536082475,0.1842793810224047,97,False
tct,15,nqc,2,0.45,0.2653092129826202,0.008630273310462616,0.16365979381443302,0.01755425786967657,97,True
tct,15,bertQPP,2,0.45,0.340418115198702,0.0006454411401544158,0.20017182130584193,0.0036758280937195186,97,False
tct,15,bertQPP,2,0.45,0.39792827448624024,5.4290646132667644e-05,0.2603092783505155,0.00015848586196658186,97,True
tct,15,bertQPP(QV),2,0.45,0.28476576451495594,0.004698036932283529,0.14819587628865982,0.031516517606653575,97,False
tct,15,bertQPP(QV),2,0.45,0.35311043872833736,0.0003886820505112378,0.22207903780068733,0.0012702502748310276,97,True
tct,15,spatial,2,0.5,0.1996071703093998,0.04997343541540855,0.1048109965635739,0.1282784361242476,97,False
tct,15,spatial,2,0.5,0.3099818120285014,0.0020024011601999458,0.21907216494845363,0.0014779202366871586,97,True
tct,15,a_ratio,2,0.5,0.3416695177139194,0.0006145370630729081,0.15335051546391754,0.026061836085581373,97,False
tct,15,a_ratio,2,0.5,0.3787079390447475,0.0001307818121322097,0.2366838487972509,0.0005935388745829456,97,True
tct,15,nqc,2,0.5,0.1572260961402579,0.12404719271757186,0.093213058419244,0.17617491386576734,97,False
tct,15,nqc,2,0.5,0.2695298355446498,0.007590829350909162,0.16494845360824745,0.01668446543769203,97,True
