retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,5,bertQPP(QV),2,0.25,0.21281048489323778,0.03636650391701546,0.21563573883161516,0.0017533187111864498,97,True
bm25,5,spatial,2,0.3,0.39801878062814006,5.4059352726775155e-05,0.256872852233677,0.0001933769855221948,97,False
bm25,5,spatial,2,0.3,0.22834154019392547,0.024477085440457853,0.19458762886597944,0.004747484369155047,97,True
bm25,5,a_ratio,2,0.3,0.23114748144624872,0.022728425661538224,0.08204467353951891,0.23382603249144784,97,False
bm25,5,a_ratio,2,0.3,0.2844667570241536,0.004743679757118499,0.22379725085910657,0.0011640289366746655,97,True
bm25,5,nqc,2,0.3,0.05988991162523013,0.5600790510308724,0.021477663230240553,0.7552950224453057,97,False
bm25,5,nqc,2,0.3,0.1664898644088999,0.1031279002803127,0.10996563573883163,0.110550087489207,97,True
bm25,5,bertQPP,2,0.3,0.13710233678559788,0.18052844742398394,0.1628006872852234,0.018155972846842318,97,False
bm25,5,bertQPP,2,0.3,0.1958467980046713,0.05453987443862976,0.1868556701030928,0.006698222213035896,97,True
bm25,5,bertQPP(QV),2,0.3,0.14756675482281684,0.149180298930428,0.15721649484536085,0.02252544814571104,97,False
bm25,5,bertQPP(QV),2,0.3,0.2151750902426794,0.034292385586812565,0.20833333333333337,0.0025015666651811157,97,True
bm25,5,spatial,2,0.35,0.38062479673791916,0.00012009311622693907,0.24226804123711343,0.00043878992015195634,97,False
bm25,5,spatial,2,0.35,0.22835074564047542,0.024471166183223036,0.1937285223367698,0.004935409194231109,97,True
bm25,5,a_ratio,2,0.35,0.22707372038647422,0.02530406426054569,0.07946735395189004,0.2488442983857856,97,False
bm25,5,a_ratio,2,0.35,0.28286620724233386,0.004994780723309409,0.2255154639175258,0.0010660691222714972,97,True
bm25,5,nqc,2,0.35,0.06007602149762844,0.5588582701311319,0.02405498281786942,0.7270405431127746,97,False
bm25,5,nqc,2,0.35,0.16700697574268847,0.10204702550625763,0.10996563573883163,0.110550087489207,97,True
bm25,5,bertQPP,2,0.35,0.13649725371913823,0.18247814032536971,0.15249140893470792,0.026909885175764755,97,False
bm25,5,bertQPP,2,0.35,0.19812274508034053,0.05173687948939019,0.18427835051546396,0.0074933028749945285,97,True
bm25,5,bertQPP(QV),2,0.35,0.14646267447086622,0.15228058227847563,0.15206185567010314,0.02734277211201925,97,False
bm25,5,bertQPP(QV),2,0.35,0.2166615979926454,0.03304012454052667,0.1984536082474227,0.003979453005162126,97,True
bm25,5,spatial,2,0.4,0.36053634703205156,0.00028602151486827244,0.23067010309278352,0.00081607670119364,97,False
bm25,5,spatial,2,0.4,0.2283490370365299,0.024472264752083115,0.19630584192439868,0.0043909374810577745,97,True
bm25,5,a_ratio,2,0.4,0.22062651301534678,0.029886997325613122,0.08290378006872855,0.22896569995644822,97,False
bm25,5,a_ratio,2,0.4,0.2804519915846012,0.005395927244197859,0.21950171821305847,0.0014464512863097319,97,True
bm25,5,nqc,2,0.4,0.060289195886432036,0.5574615252109482,0.025773195876288665,0.708405677956768,97,False
bm25,5,nqc,2,0.4,0.1675980541315002,0.1008224335111677,0.11168384879725088,0.1050908480999539,97,True
bm25,5,bertQPP,2,0.4,0.13510969918304272,0.18700703120862225,0.13917525773195877,0.0434259212403691,97,False
bm25,5,bertQPP,2,0.4,0.1995863089970561,0.04999786986046389,0.1829896907216495,0.007921746820669876,97,True
bm25,5,bertQPP(QV),2,0.4,0.1443574715791914,0.15832539726951098,0.15420962199312716,0.025236989773183314,97,False
bm25,5,bertQPP(QV),2,0.4,0.21692831715342226,0.03281956167145179,0.19201030927835053,0.00533157487845821,97,True
bm25,5,spatial,2,0.45,0.33781592600664884,0.0007143049839801954,0.21649484536082478,0.0016803624081385136,97,False
bm25,5,spatial,2,0.45,0.22833008108449923,0.024484455546754567,0.19458762886597944,0.004747484369155047,97,True
bm25,5,a_ratio,2,0.45,0.21147142523551304,0.03758702719022241,0.08333333333333336,0.22656268559471548,97,False
bm25,5,a_ratio,2,0.45,0.27698510724316827,0.00602203903496809,0.21477663230240554,0.0018291772025326055,97,True
bm25,5,nqc,2,0.45,0.060535596801049245,0.5558491626307231,0.02448453608247423,0.7223661580007107,97,False
bm25,5,nqc,2,0.45,0.16827958081408234,0.09942478754839919,0.11082474226804125,0.10779310640620364,97,True
bm25,5,bertQPP,2,0.45,0.132702688889777,0.19505616831744987,0.12414089347079041,0.07163599473940602,97,False
bm25,5,bertQPP,2,0.45,0.19989775298411797,0.04963410485504642,0.18127147766323026,0.008527096049992753,97,True
bm25,5,bertQPP(QV),2,0.45,0.14099570906070102,0.16834627870855304,0.1396048109965636,0.042782883164389815,97,False
bm25,5,bertQPP(QV),2,0.45,0.2156007534509155,0.033929786407063456,0.18127147766323026,0.008527096049992753,97,True
bm25,5,spatial,2,0.5,0.312666014666922,0.0018205132830359525,0.19501718213058422,0.004655971971265852,97,False
bm25,5,spatial,2,0.5,0.22828370562513528,0.024514301981328642,0.19587628865979384,0.004477722918252414,97,True
bm25,5,a_ratio,2,0.5,0.19946695848469417,0.05013785234973085,0.08419243986254298,0.22181074839562664,97,False
bm25,5,a_ratio,2,0.5,0.2721719022384186,0.006997848409903999,0.20833333333333337,0.0025015666651811157,97,True
bm25,5,nqc,2,0.5,0.06082330052954933,0.5539693680002113,0.027491408934707907,0.6899437658549277,97,False
bm25,5,nqc,2,0.5,0.1690729993248628,0.0978168922609141,0.11125429553264607,0.10643517898925002,97,True
bm25,5,bertQPP,2,0.5,0.1290236856879326,0.20783730830964892,0.11898625429553265,0.08423505409007553,97,False
bm25,5,bertQPP,2,0.5,0.19867685753155817,0.05107271262877493,0.17396907216494847,0.011586707769612953,97,True
bm25,5,bertQPP(QV),2,0.5,0.13613506088545135,0.18365252116286374,0.12886597938144334,0.06148508875649665,97,False
bm25,5,bertQPP(QV),2,0.5,0.21231638724709295,0.03681293591830809,0.1752577319587629,0.010984624932232429,97,True
bm25,5,spatial,2,0.55,0.2854292658962226,0.004598149482259674,0.17268041237113405,0.01221789425088413,97,False
bm25,5,spatial,2,0.55,0.22819307914921091,0.024572717152397557,0.19501718213058422,0.004655971971265852,97,True
bm25,5,a_ratio,2,0.55,0.18474990670984956,0.07004551805484201,0.08462199312714778,0.2194617374170329,97,False
bm25,5,a_ratio,2,0.55,0.26566346372343386,0.008538453292293696,0.20446735395189009,0.0030066996042901117,97,True
bm25,5,nqc,2,0.55,0.061163016851879436,0.5517536851342174,0.030068728522336774,0.6625964496656107,97,False
bm25,5,nqc,2,0.55,0.17000647787450904,0.09595141741289001,0.1086769759450172,0.11478963120763813,97,True
bm25,5,bertQPP,2,0.55,0.12384077690888581,0.2268407480624009,0.11125429553264607,0.10643517898925002,97,False
bm25,5,bertQPP,2,0.55,0.19554781888239905,0.05491718264771347,0.1589347079037801,0.021092644173514117,97,True
bm25,5,bertQPP(QV),2,0.55,0.12959580609859161,0.2058114173544701,0.11039518900343644,0.10916471457232763,97,False
bm25,5,bertQPP(QV),2,0.55,0.2067912625710791,0.04212551869992873,0.16537800687285226,0.016403064445582434,97,True
bm25,5,spatial,2,0.6,0.2565684028547528,0.011188266982927884,0.1469072164948454,0.033024149712135395,97,False
bm25,5,spatial,2,0.6,0.22802930497353735,0.024678582238850288,0.19888316151202753,0.0039014834427261624,97,True
bm25,5,a_ratio,2,0.6,0.1677607204601009,0.10048745262941434,0.07860824742268042,0.2539971105350425,97,False
bm25,5,a_ratio,2,0.6,0.25706573784866615,0.011026677543027052,0.19286941580756015,0.005130036782382208,97,True
bm25,5,nqc,2,0.6,0.061569058526264986,0.549111051894911,0.029639175257731964,0.6671244311500414,97,False
bm25,5,nqc,2,0.6,0.1711171817855503,0.09376840868732106,0.10953608247422682,0.11194930892644765,97,True
bm25,5,bertQPP,2,0.6,0.11699651357775682,0.2537581243121685,0.09493127147766325,0.1683392012081001,97,False
bm25,5,bertQPP,2,0.6,0.19020984730724286,0.06202180953601728,0.14905498281786944,0.030544557732034724,97,True
bm25,5,bertQPP(QV),2,0.6,0.12131896734554168,0.23651529754767808,0.10223367697594504,0.13793469449367568,97,False
bm25,5,bertQPP(QV),2,0.6,0.198895333669288,0.05081278265654947,0.15206185567010314,0.02734277211201925,97,True
bm25,5,spatial,2,0.65,0.22662785081729409,0.02560049873881296,0.12371134020618559,0.07262323979726368,97,False
bm25,5,spatial,2,0.65,0.22774044577047545,0.024866251136632527,0.19587628865979384,0.004477722918252414,97,True
bm25,5,a_ratio,2,0.65,0.14918336316436728,0.14472668793200985,0.07044673539518902,0.3066570724911982,97,False
bm25,5,a_ratio,2,0.65,0.24596764031112064,0.015160171860732667,0.17955326460481102,0.009173476196585428,97,True
bm25,5,nqc,2,0.65,0.06206049072537977,0.5459209152869249,0.03393470790378007,0.6224147431170471,97,False
bm25,5,nqc,2,0.65,0.17245369595142926,0.09119376209877464,0.10738831615120277,0.11915605807960761,97,True
