retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
bm25,3,spatial,0.3,0.19141292184916472,0.06035851098682752,0.16967353951890035,0.013810511589466142,0.23272143909110035,0.02179514118327997,97,True
bm25,3,a_ratio,0.3,0.34477639103672786,0.0005435776294198767,0.16451890034364264,0.016970096384742294,0.25191984010098883,0.01280149442902175,97,False
bm25,3,a_ratio,0.3,0.30342496387208645,0.002517626156132911,0.12929553264604812,0.060624507125192455,0.19820376604249945,0.05163932502508669,97,True
bm25,3,nqc,0.3,0.028165225273202137,0.7841971539070384,-0.06915807560137457,0.3155898965616176,-0.1017252261729434,0.321459006240496,97,False
bm25,3,nqc,0.3,0.05326045849386036,0.6043727887672361,-0.040378006872852236,0.5579222431626273,-0.060409215232484735,0.5566758801706884,97,True
bm25,3,bertQPP,0.3,0.29604349158486404,0.003238015534294565,0.14604810996563578,0.03406318246416719,0.22381916684199452,0.027536619941894595,97,False
bm25,3,bertQPP,0.3,0.2234752611404604,0.027782013161556502,0.10051546391752579,0.14467719951816677,0.15838680833158003,0.12126034759799174,97,True
bm25,3,spatial,0.35,0.3314590860107718,0.0009116873375618754,0.20060137457044677,0.0036032888355043277,0.28935672207027135,0.004044708908265414,97,False
bm25,3,spatial,0.35,0.2017759434479679,0.04748641849314402,0.17439862542955328,0.011382836808156348,0.23642962339575002,0.019725210108448483,97,True
bm25,3,a_ratio,0.35,0.34386367528644496,0.0005636020816242628,0.1752577319587629,0.010984624932232429,0.25692983378918577,0.011070630335871063,97,False
bm25,3,a_ratio,0.35,0.2818171345349806,0.005165714344763404,0.11855670103092786,0.08536128644887009,0.18618504102671996,0.06785941798181397,97,True
bm25,3,nqc,0.35,0.03466669367267275,0.7360396006009259,-0.06314432989690723,0.3595119194286538,-0.09231011992425836,0.3685006509304348,97,False
bm25,3,nqc,0.35,0.05727465131077056,0.5773669000667626,-0.040807560137457045,0.5537409286316863,-0.061750473385230376,0.5479323424735794,97,True
