retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,a_ratio,0.25,0.010693645027016464,0.9172028274378233,-0.06443298969072167,0.34979065764691386,-0.0902850831054071,0.37914347744241506,97,False
mt5,3,a_ratio,0.25,0.01852003105484406,0.8571117508824334,-0.06013745704467355,0.3828471200330016,-0.08474910582789814,0.4091742427825412,97,True
mt5,3,nqc,0.25,-0.10770451484798414,0.2936844507356882,-0.07431271477663232,0.2808725107935828,-0.1054860088365243,0.3037989220018607,97,False
mt5,3,nqc,0.25,-0.1279140501610033,0.21180703985403948,-0.08676975945017183,0.2079844017382293,-0.12367189143698716,0.22747984078930042,97,True
mt5,3,bertQPP,0.25,0.3129989897201085,0.0017990242301565323,0.17268041237113405,0.01221789425088413,0.23833631390700605,0.018728285204681516,97,False
mt5,3,bertQPP,0.25,0.29270233510520566,0.0036210382168881793,0.1589347079037801,0.021092644173514117,0.22452924468756572,0.027035762313982047,97,True
mt5,3,spatial,0.3,0.4534250209559703,3.101501630112832e-06,0.288659793814433,2.804587392927909e-05,0.4261650536503261,1.3474996007687791e-05,97,False
mt5,3,spatial,0.3,0.14881488141590554,0.1457328930348365,0.0777491408934708,0.2592237212301055,0.11887229118451502,0.24617248677788747,97,True
mt5,3,a_ratio,0.3,0.021617743099078726,0.8335314561560708,-0.050257731958762895,0.4658203551040343,-0.07075794235219861,0.49100282572166054,97,False
mt5,3,a_ratio,0.3,0.028193443572543803,0.7839862195270536,-0.04982817869415808,0.4696411010880063,-0.06816747317483694,0.5070483713852492,97,True
mt5,3,nqc,0.3,-0.10172766484041008,0.32144734505655365,-0.07087628865979383,0.3037170573623521,-0.10097569955817377,0.325055961728166,97,False
mt5,3,nqc,0.3,-0.12298620544883213,0.23008756876352884,-0.08634020618556702,0.2102443337075397,-0.12008205343993267,0.24136401135739932,97,True
mt5,3,bertQPP,0.3,0.33686951041325347,0.000740972511164509,0.1902920962199313,0.005756239608165468,0.2632547864506627,0.00918008922435753,97,False
mt5,3,bertQPP,0.3,0.3104104128404976,0.001972299159143219,0.17268041237113405,0.01221789425088413,0.24806701030927833,0.014288487601254908,97,True
mt5,3,spatial,0.35,0.44526670815152625,4.878605342386805e-06,0.2830756013745705,3.995381628708257e-05,0.41830159899011143,2.011666906584741e-05,97,False
mt5,3,spatial,0.35,0.16828387660789002,0.09941602641322982,0.08977663230240551,0.19265661141875967,0.13754470860509152,0.17911270685782857,97,True
