retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
e5,3,a_ratio,0.25,0.2833367576962208,0.00491975899759607,0.17353951890034366,0.011793812186781842,0.2537081843046497,0.012158358878571258,97,False
e5,3,a_ratio,0.25,0.19144870541103878,0.060309601594570786,0.1048109965635739,0.1282784361242476,0.15918893330528086,0.11936279968284394,97,True
e5,3,nqc,0.25,-0.01722891617985648,0.8669783616094826,-0.0012886597938144332,0.9850805012640036,-0.00823164317273301,0.9362192542127303,97,False
e5,3,nqc,0.25,-0.051326301401128586,0.6175810608357909,-0.02061855670103093,0.7647885664914993,-0.031019882179675988,0.7629398753568137,97,True
e5,3,bertQPP,0.25,0.20668467597178114,0.042233971350827085,0.15206185567010314,0.02734277211201925,0.21955869976856718,0.030710050441432737,97,False
e5,3,bertQPP,0.25,0.19047596847482395,0.06165070767228752,0.1314432989690722,0.05647001729864357,0.1842389017462655,0.07083751445990483,97,True
e5,3,spatial,0.3,0.3075813100128276,0.0021787971089060826,0.17998281786941583,0.009007907605249525,0.2671076162423732,0.00817297006295445,97,False
e5,3,spatial,0.3,0.13113753382214144,0.2004225103260118,0.09192439862542956,0.1822278457949571,0.13365243004418262,0.19185084060506166,97,True
e5,3,a_ratio,0.3,0.2848900789211821,0.0046791760423579905,0.17568728522336774,0.01079019991112942,0.25470755312434246,0.011811378761865039,97,False
e5,3,a_ratio,0.3,0.1888234120672983,0.06398470302566713,0.10266323024054985,0.13628751627610397,0.15742688828108561,0.12356160885355322,97,True
e5,3,nqc,0.3,-0.009515637226973893,0.9262965729758678,0.0012886597938144332,0.9850805012640036,-0.0030507048180096774,0.9763409911305505,97,False
e5,3,nqc,0.3,-0.04632344093462296,0.6523063122648207,-0.020189003436426118,0.7695487264404447,-0.02906059330948874,0.7775118800344578,97,True
e5,3,bertQPP,0.3,0.22286876514348014,0.028219299552042866,0.16752577319587633,0.015057708996420909,0.23995371344414052,0.0179169233675556,97,False
e5,3,bertQPP,0.3,0.1991787392110401,0.0504772291688475,0.138745704467354,0.04407710548149226,0.19571849358300017,0.05470153167124375,97,True
e5,3,spatial,0.35,0.30410419832392943,0.002459200066302116,0.17697594501718217,0.010225152665271457,0.2650957290132548,0.008686025724335938,97,False
e5,3,spatial,0.35,0.1461380647395607,0.15320121132052641,0.10352233676975947,0.1330387570764664,0.15738743951188722,0.12365689398585104,97,True
e5,3,a_ratio,0.35,0.2857277781777534,0.004553830272596999,0.17268041237113405,0.01221789425088413,0.2508941721018304,0.013183559511056358,97,False
e5,3,a_ratio,0.35,0.18682897939645401,0.06689663880331913,0.10652920962199315,0.12213859984356254,0.15880759520302964,0.12026203749484253,97,True
e5,3,nqc,0.35,-0.0005553792775405408,0.9956922885965238,0.0,1.0,-0.0010519671786240268,0.9918406841392059,97,False
e5,3,nqc,0.35,-0.04063936987546461,0.692676106511183,-0.01202749140893471,0.8614470077832815,-0.01650273511466442,0.8725368632811497,97,True
e5,3,bertQPP,0.35,0.23987408577670438,0.017956147097966644,0.17697594501718217,0.010225152665271457,0.25907321691563223,0.010394985198335626,97,False
e5,3,bertQPP,0.35,0.20702376460997174,0.04188975062700158,0.14948453608247425,0.030068308790855192,0.20876288659793815,0.04016082854501426,97,True
e5,3,spatial,0.4,0.3012550315700023,0.0027127443612018757,0.17139175257731962,0.012879359856548544,0.2593888070692194,0.01029861674194109,97,False
e5,3,spatial,0.4,0.16430324134868085,0.1077977438380867,0.1168384879725086,0.08998850130140247,0.17991268672417415,0.07783595179845157,97,True
e5,3,a_ratio,0.4,0.28620190259146244,0.004484220786547242,0.1679553264604811,0.014800614099959652,0.24823795497580473,0.014219464476910682,97,False
e5,3,a_ratio,0.4,0.18527274469334254,0.0692425991832508,0.10309278350515466,0.1346555631057889,0.15429728592467912,0.13129772200719933,97,True
e5,3,nqc,0.4,0.009947093523184647,0.9229647417962582,0.009020618556701032,0.8958549214709819,0.010098884914790657,0.9217928777174716,97,False
e5,3,nqc,0.4,-0.03414016575530433,0.7399047250068442,-0.0047250859106529215,0.9453348196600103,-0.004365663791289711,0.9661482590196571,97,True
e5,3,bertQPP,0.4,0.2573432281081131,0.0109374078442716,0.18728522336769762,0.006573343269072617,0.27199926362297494,0.007035306151874623,97,False
e5,3,bertQPP,0.4,0.21363710315645634,0.035629784075067034,0.14561855670103094,0.03459309466060896,0.20554123711340203,0.04341212068539694,97,True
e5,3,spatial,0.45,0.29888620971936686,0.0029411773134830482,0.16752577319587633,0.015057708996420909,0.25327424784346725,0.012311767945203306,97,False
e5,3,spatial,0.45,0.18640148500242743,0.0675345599827135,0.13101374570446736,0.05728140399891128,0.1993740795287187,0.05024701072791271,97,True
e5,3,a_ratio,0.45,0.28647735276453073,0.004444217166410285,0.16365979381443302,0.01755425786967657,0.24521354933726067,0.015484339715516587,97,False
e5,3,a_ratio,0.45,0.18402872388274905,0.07116535525315408,0.10266323024054985,0.13628751627610397,0.15483641910372395,0.1299393170800932,97,True
e5,3,nqc,0.45,0.02237216717090069,0.8278100666803194,0.014604810996563576,0.8321598541826989,0.02115768988007574,0.8370246837013148,97,False
e5,3,nqc,0.45,-0.02665981479977971,0.7954724888390207,-0.006013745704467355,0.930459888527551,-0.004865348201136124,0.9622763586357541,97,True
e5,3,bertQPP,0.45,0.27471921868993426,0.006465281454983918,0.20060137457044677,0.0036032888355043277,0.28418893330528083,0.004786442463263909,97,False
e5,3,bertQPP,0.45,0.21867614992161985,0.03140468642403337,0.14604810996563578,0.03406318246416719,0.20588312644645487,0.04305702345487891,97,True
e5,3,spatial,0.5,0.2968899775533069,0.003146934335181054,0.16924398625429557,0.01405239227763608,0.2530507048180096,0.012391453377177307,97,False
