retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,bertQPP,0.35,0.3573486048060508,0.00032656744024588065,0.21993127147766325,0.0014156009702633058,0.3066089837997054,0.002254148857505022,97,False
mt5,3,bertQPP,0.35,0.20686609843211337,0.04204951130528586,0.09493127147766325,0.1683392012081001,0.1372291184515043,0.18012186937054844,97,True
mt5,3,spatial,0.4,0.22221002302150752,0.02870085429395942,0.11812714776632303,0.08649966115997804,0.19193141173995368,0.05965298704010263,97,False
mt5,3,spatial,0.4,0.30365367617608646,0.002497814824694294,0.22250859106529214,0.001242886914966472,0.327779823269514,0.001047501541187206,97,True
mt5,3,a_ratio,0.4,0.1237302133222269,0.22725899777016442,0.026632302405498288,0.6991524853070341,0.035872080791079314,0.7272159771830415,97,False
mt5,3,a_ratio,0.4,0.14442893583201213,0.1581173081295248,0.029639175257731964,0.6671244311500414,0.0392778245318746,0.7024804387503071,97,True
mt5,3,nqc,0.4,-0.08385957717448449,0.41412621087271456,-0.08032646048109966,0.24376503221542667,-0.11625552282768777,0.2567983523116603,97,False
mt5,3,nqc,0.4,-0.18529426843072438,0.06920970542117391,-0.17225085910652924,0.012434959394241826,-0.24555543867031343,0.015336632268149599,97,True
mt5,3,bertQPP,0.4,0.3671196691492561,0.0002165631961580448,0.22680412371134026,0.0009976667225656776,0.3191273932253313,0.001442362541142746,97,False
mt5,3,bertQPP,0.4,0.20161448158231138,0.04766797491400556,0.08462199312714778,0.2194617374170329,0.1215679570797391,0.23554750882420558,97,True
mt5,3,spatial,0.45,0.21741846222713146,0.032417471471994294,0.11554982817869418,0.09358972367387966,0.18845992005049442,0.06450759768267875,97,False
mt5,3,spatial,0.45,0.31095854624956737,0.0019343978594266664,0.22680412371134026,0.0009976667225656776,0.33847043972228064,0.0006963789212454164,97,True
mt5,3,a_ratio,0.45,0.13204742561187874,0.19729006627093518,0.02920962199312715,0.6716645680851198,0.039685461813591415,0.6995398884691681,97,False
mt5,3,a_ratio,0.45,0.14673085516553366,0.1515231235082124,0.030498281786941587,0.6580807665431417,0.041526404376183455,0.6863156992978332,97,True
mt5,3,nqc,0.45,-0.07931215898301346,0.43998093195318616,-0.08118556701030928,0.23875904036666062,-0.11534820113612454,0.2605547896596624,97,False
mt5,3,nqc,0.45,-0.18391904204969825,0.07133692518259646,-0.17568728522336774,0.01079019991112942,-0.24919787502629917,0.01383722522344381,97,True
mt5,3,bertQPP,0.45,0.3753120915890283,0.0001519103862887744,0.23453608247422683,0.0006655682797928671,0.3259388807069219,0.001122153327673109,97,False
mt5,3,bertQPP,0.45,0.19423140763536448,0.056604038490923624,0.08075601374570447,0.24125289471425693,0.11920103092783504,0.2448593460438852,97,True
mt5,3,spatial,0.5,0.21343220783409242,0.03581121811133048,0.11125429553264607,0.10643517898925002,0.18270039974752786,0.073265721705474,97,False
mt5,3,spatial,0.5,0.3176695714704599,0.0015208394915620783,0.23453608247422683,0.0006655682797928671,0.34605775299810637,0.0005165647318953285,97,True
mt5,3,a_ratio,0.5,0.14168286444157488,0.16626080189141929,0.043384879725085916,0.5289801545988201,0.05766095097832946,0.5747978128827974,97,False
mt5,3,a_ratio,0.5,0.1490569691948446,0.14507123723231719,0.029639175257731964,0.6671244311500414,0.04341994529770671,0.6728116157208016,97,True
mt5,3,nqc,0.5,-0.0737472813604176,0.4728257109997968,-0.07646048109965638,0.26720251399217865,-0.11198190616452766,0.27481757942573276,97,False
mt5,3,nqc,0.5,-0.1821543963785861,0.07414341596429344,-0.18127147766323026,0.008527096049992753,-0.25197243845992,0.012782163971990262,97,True
mt5,3,bertQPP,0.5,0.38080882045331166,0.00011911080226238184,0.23754295532646055,0.0005668140402706258,0.3339601304439301,0.000828750731112763,97,False
mt5,3,bertQPP,0.5,0.18449306342897046,0.07044269576100197,0.0777491408934708,0.2592237212301055,0.12029244687565746,0.24053444338682645,97,True
mt5,3,spatial,0.55,0.21006684448139637,0.038903943454303425,0.11039518900343644,0.10916471457232763,0.1807016621081422,0.0765199026840651,97,False
mt5,3,spatial,0.55,0.3223417398137997,0.001282150634466143,0.2379725085910653,0.0005538759115824682,0.35175152535240894,0.0004107899557995959,97,True
mt5,3,a_ratio,0.55,0.15285206419149044,0.13499256204802276,0.056271477663230256,0.41417839532189626,0.07658321060382915,0.4559241029495792,97,False
mt5,3,a_ratio,0.55,0.15120049977026398,0.13931115396594282,0.038659793814433,0.5747994088567128,0.05726646328634546,0.5774214120970748,97,True
mt5,3,nqc,0.55,-0.06680381955670962,0.5156025481530928,-0.0738831615120275,0.2836625052763587,-0.10948348411529558,0.28573634779522517,97,False
mt5,3,nqc,0.55,-0.17983991468889626,0.07795824719177614,-0.18084192439862545,0.008684754281086702,-0.250262991794656,0.013423575763438101,97,True
mt5,3,bertQPP,0.55,0.38229881821420336,0.00011142746302963147,0.2439862542955327,0.0003993454119661632,0.33908847043972223,0.0006798306742697273,97,False
mt5,3,bertQPP,0.55,0.17234731200528206,0.09139662801461684,0.07817869415807562,0.25660117603543875,0.1179649694929518,0.24982193118064436,97,True
mt5,3,spatial,0.6,0.20718947872082127,0.04172238035375759,0.10824742268041239,0.11623089832126132,0.17437670944666525,0.0875877905976542,97,False
mt5,3,spatial,0.6,0.32235689022309194,0.0012814353893181515,0.23024054982817874,0.0008346209629654949,0.3535398695560698,0.0003819266024448501,97,True
mt5,3,a_ratio,0.6,0.16572850231961359,0.10473559190572564,0.06829896907216496,0.32163912125241456,0.10351357037660425,0.31298054231185896,97,False
mt5,3,a_ratio,0.6,0.15274462333470643,0.13527037020941046,0.039948453608247426,0.5621188569054614,0.05823953292657268,0.5709599369969052,97,True
mt5,3,nqc,0.6,-0.057942450732442106,0.5729290562029532,-0.0738831615120275,0.2836625052763587,-0.10561750473385229,0.3031931406496435,97,False
mt5,3,nqc,0.6,-0.17672655180354024,0.08333615172867968,-0.1786941580756014,0.00951278395726825,-0.24625236692615188,0.01503931239818309,97,True
mt5,3,bertQPP,0.6,0.37849894809337675,0.0001319990320875837,0.23238831615120278,0.0007456571945733053,0.33080422890805805,0.0009346187447241684,97,False
mt5,3,bertQPP,0.6,0.15797129162798718,0.12225240223687979,0.07603092783505157,0.269899250718855,0.1138491479065853,0.2668426944272241,97,True
mt5,3,spatial,0.65,0.20470218093589712,0.04429392178925955,0.10910652920962201,0.11336246240953972,0.17252261729434037,0.09106252473546488,97,False
mt5,3,spatial,0.65,0.31368285607979013,0.0017556077225713035,0.19759450171821308,0.0041396512632380965,0.32800336629497157,0.001038751468198666,97,True
mt5,3,a_ratio,0.65,0.18032069690738106,0.077153124293654,0.07560137457044674,0.27261459721837655,0.11931937723543024,0.24438780177615133,97,False
mt5,3,a_ratio,0.65,0.15289820617195204,0.13487338671359836,0.0313573883161512,0.6490868603039283,0.0473911213970124,0.6448296037482024,97,True
mt5,3,nqc,0.65,-0.04633579626170443,0.6522195920994953,-0.07173539518900345,0.2978933833803449,-0.10415790027351146,0.30996164306388907,97,False
mt5,3,nqc,0.65,-0.1724147682233195,0.09126795288011864,-0.1786941580756014,0.00951278395726825,-0.24746212918156954,0.014535063992627047,97,True
mt5,3,bertQPP,0.65,0.3685114416857613,0.00020403770805739693,0.2298109965635739,0.0008535554716530555,0.33511729434041654,0.000792760042588044,97,False
mt5,3,bertQPP,0.65,0.14177982395736122,0.16596808138135893,0.06915807560137457,0.3155898965616176,0.10474963181148747,0.30720591152616433,97,True
mt5,3,spatial,0.7,0.20253133000558632,0.0466446047699618,0.10781786941580758,0.11768634646990996,0.17104986324426677,0.09389959261261867,97,False
mt5,3,spatial,0.7,0.2917860020124627,0.003732937601545798,0.16323024054982818,0.017852894393926448,0.2783110666947191,0.00577534766396316,97,True
mt5,3,a_ratio,0.7,0.19621295834766034,0.054080685882807074,0.09750859106529211,0.15708030004273185,0.14384336208710288,0.15982839605364485,97,False
mt5,3,a_ratio,0.7,0.15028064003869035,0.14176140204263568,0.032646048109965645,0.6356917335694203,0.05379497159688617,0.6007447510940053,97,True
mt5,3,nqc,0.7,-0.03068839294261834,0.7653996437204386,-0.06400343642611686,0.3530123788503621,-0.09144224700189355,0.3730392642796545,97,False
mt5,3,nqc,0.7,-0.16624178300081616,0.10364961391525739,-0.16881443298969073,0.014298004272030715,-0.24393803913317902,0.016046326839793356,97,True
mt5,3,bertQPP,0.7,0.352191860642742,0.0004035027642429328,0.2177835051546392,0.0015761513468118154,0.32620187250157795,0.0011112005425420156,97,False
mt5,3,bertQPP,0.7,0.1243699160245282,0.22484655406306717,0.05884879725085912,0.3931257746774063,0.09216547443719754,0.3692547288066783,97,True
mt5,3,spatial,0.75,0.20062058399619895,0.048798254767206506,0.10652920962199315,0.12213859984356254,0.16955081001472752,0.0968584980714878,97,False
mt5,3,spatial,0.75,0.25461796318655233,0.011842127717329311,0.12671821305841927,0.06594102788919391,0.21988743951188722,0.030454646771874372,97,True
mt5,3,a_ratio,0.75,0.21211294071269407,0.036998086398049856,0.11426116838487975,0.09730564872611688,0.1766910372396381,0.0833991618924348,97,False
mt5,3,a_ratio,0.75,0.142834663454432,0.16280813751972417,0.03908934707903781,0.5705575497769013,0.06386755733221124,0.5342686784422191,97,True
mt5,3,nqc,0.75,-0.008976479463267132,0.9304618881927862,-0.04982817869415808,0.4696411010880063,-0.07107353250578581,0.48906655460501147,97,False
mt5,3,nqc,0.75,-0.15707533145124175,0.12441275532048732,-0.15807560137457047,0.021798803662876853,-0.23399694929518194,0.02106308348728438,97,True
mt5,3,bertQPP,0.75,0.33031484958254465,0.0009520975117267778,0.19759450171821308,0.0041396512632380965,0.3054781190826846,0.0023447364675529448,97,False
mt5,3,bertQPP,0.75,0.1064169860554331,0.29952707097372766,0.056701030927835065,0.41062402699366984,0.08420997264885335,0.41217142260694906,97,True
mt5,3,spatial,0.8,0.19892613282445987,0.05077622749487131,0.10781786941580758,0.11768634646990996,0.1701162423732379,0.09573391660522144,97,False
mt5,3,spatial,0.8,0.20573623042152456,0.04320929725983779,0.09192439862542956,0.1822278457949571,0.15935987797180728,0.1189613800121716,97,True
mt5,3,a_ratio,0.8,0.22533437606605122,0.02647724056712302,0.1245704467353952,0.07065977324075139,0.1916158215863665,0.060081613145839895,97,False
mt5,3,a_ratio,0.8,0.12838880583259488,0.21010204660110005,0.04467353951890035,0.5168145411906753,0.07291447506837787,0.47785277104531554,97,True
mt5,3,nqc,0.8,0.02173453971312724,0.8326451200808991,-0.030927835051546396,0.653577523351426,-0.045260887860298755,0.6597814109906699,97,False
mt5,3,nqc,0.8,-0.14295542895660016,0.16244923339489986,-0.15678694158075604,0.022896601370035064,-0.22921049863244264,0.023923684822271224,97,True
mt5,3,bertQPP,0.8,0.30440058816286314,0.0024340901616080562,0.17053264604811,0.013337754848227265,0.2665027351146644,0.008324340726199354,97,False
mt5,3,bertQPP,0.8,0.08856186457363062,0.38834502450229763,0.03823024054982819,0.5790561270652871,0.05612244897959183,0.5850610598072452,97,True
mt5,3,spatial,0.85,0.197413421757757,0.05259744692139257,0.10567010309278352,0.12517917667351905,0.16891962970755312,0.0981260973818377,97,False
mt5,3,spatial,0.85,0.15301273595620338,0.13457792543920022,0.05541237113402062,0.42134149715143543,0.094769093204292,0.3558259833603953,97,True
mt5,3,a_ratio,0.85,0.23190157562252448,0.022277103314147492,0.13316151202749144,0.05331954320676675,0.20615926783084368,0.04277198077386685,97,False
mt5,3,a_ratio,0.85,0.10633034356127453,0.2999229633344838,0.030498281786941587,0.6580807665431417,0.049442457395329265,0.6305638558573505,97,True
mt5,3,nqc,0.85,0.06442877880309207,0.5306751541073722,0.00859106529209622,0.9007879306638119,0.01842257521565327,0.8578557552265378,97,False
mt5,3,nqc,0.85,-0.1206059099206789,0.23930214859878154,-0.14218213058419246,0.039091423487606906,-0.2109720176730486,0.03805092265469662,97,True
mt5,3,bertQPP,0.85,0.27628549960565685,0.006155927386927631,0.147766323024055,0.03201236643126749,0.23652167052387962,0.019676055669686967,97,False
mt5,3,bertQPP,0.85,0.07132681665474923,0.48751548855164967,0.03393470790378007,0.6224147431170471,0.04607616242373238,0.6540428940473013,97,True
mt5,3,spatial,0.9,0.19605484466154133,0.05427857957110711,0.10438144329896909,0.12985027258664464,0.16802545760572268,0.0999441432517154,97,False
mt5,3,spatial,0.9,0.10363697212218329,0.3124008941195999,0.036512027491408944,0.5962292897960457,0.061369135282979166,0.5504114403101217,97,True
mt5,3,a_ratio,0.9,0.22833586419101337,0.024480735814436647,0.13101374570446736,0.05728140399891128,0.1961392804544498,0.054172826629757226,97,False
mt5,3,a_ratio,0.9,0.07914161923529406,0.4409679498496042,0.021907216494845363,0.7505619727933218,0.03088838628234799,0.7639153414764364,97,True
mt5,3,nqc,0.9,0.1173593424685735,0.2522784945878166,0.054123711340206195,0.432221333716273,0.09533452556280243,0.35295021177953834,97,False
mt5,3,nqc,0.9,-0.0854342999522923,0.40538354834906,-0.10824742268041239,0.11623089832126132,-0.16585577529981063,0.1044654876734546,97,True
mt5,3,bertQPP,0.9,0.24767596558928048,0.014447476134876722,0.12929553264604812,0.060624507125192455,0.2083552493162213,0.04056063600945446,97,False
mt5,3,bertQPP,0.9,0.055077919760672195,0.5920764543189712,0.02448453608247423,0.7223661580007107,0.032111298127498425,0.7548579334342207,97,True
mt5,3,spatial,0.95,0.19482809024827524,0.05583426122350412,0.10438144329896909,0.12985027258664464,0.16715758468335787,0.10173389445157476,97,False
mt5,3,spatial,0.95,0.061198132254317694,0.5515249015672112,0.017611683848797254,0.7982864258103413,0.030875236692615188,0.7640129084011161,97,True
mt5,3,a_ratio,0.95,0.2144334528231574,0.03493193048418834,0.1164089347079038,0.09117630712765404,0.1814117399537134,0.07535078065404403,97,False
mt5,3,a_ratio,0.95,0.05127218189514019,0.6179524234433392,0.002147766323024055,0.9751367447826097,0.004470860509152114,0.9653330538010276,97,True
mt5,3,nqc,0.95,0.16624004958535718,0.10365326652537833,0.09793814432989692,0.1552606461818409,0.15787397433200084,0.12248564896284143,97,False
mt5,3,nqc,0.95,-0.03444299276482734,0.7376809424923608,-0.06958762886597938,0.3125934883665836,-0.10118609299389858,0.3240436980726006,97,True
mt5,3,bertQPP,0.95,0.2198749357427429,0.030464328217201266,0.1168384879725086,0.08998850130140247,0.18676362297496316,0.06699384845929357,97,False
mt5,3,bertQPP,0.95,0.040028407737432346,0.6970694264452142,0.006872852233676977,0.9205564238059567,0.00746896696823059,0.9421179180364808,97,True
mt5,3,spatial,1.0,0.19371493668929518,0.057277333117663844,0.10505962517844625,0.12749253783029352,0.1669817120358403,0.1020996251370824,97,False
mt5,3,spatial,1.0,0.026266209351151096,0.7984275926780072,-0.006443298969072166,0.9255067132095164,-0.00623290553334736,0.9516843202053614,97,True
mt5,3,a_ratio,1.0,0.19371493668929518,0.057277333117663844,0.10505962517844625,0.12749253783029352,0.1669817120358403,0.1020996251370824,97,False
mt5,3,a_ratio,1.0,0.026266209351151096,0.7984275926780072,-0.006443298969072166,0.9255067132095164,-0.00623290553334736,0.9516843202053614,97,True
mt5,3,nqc,1.0,0.19371493668929518,0.057277333117663844,0.10505962517844625,0.12749253783029352,0.1669817120358403,0.1020996251370824,97,False
mt5,3,nqc,1.0,0.026266209351151096,0.7984275926780072,-0.006443298969072166,0.9255067132095164,-0.00623290553334736,0.9516843202053614,97,True
mt5,3,bertQPP,1.0,0.19371493668929518,0.057277333117663844,0.10505962517844625,0.12749253783029352,0.1669817120358403,0.1020996251370824,97,False
mt5,3,bertQPP,1.0,0.026266209351151096,0.7984275926780072,-0.006443298969072166,0.9255067132095164,-0.00623290553334736,0.9516843202053614,97,True
mt5,3,0shot_pos,1.0,-0.2493401828187331,0.013781325184713415,-0.186426116838488,0.006825229731210832,-0.27606248685041024,0.006199157731521948,97,True
