retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,3,spatial,2,0.35,0.26670641473433265,0.008273096835043812,0.20790378006872856,0.0025535840012904936,97,True
mt5,3,a_ratio,2,0.35,0.10322819764371889,0.31432367549073204,-0.01245704467353952,0.8565514226103272,97,False
mt5,3,a_ratio,2,0.35,0.1558308384411362,0.127461966530878,0.050257731958762895,0.4658203551040343,97,True
mt5,3,nqc,2,0.35,0.13858154150821106,0.17582635937949248,0.10695876288659796,0.12064011527036375,97,False
mt5,3,nqc,2,0.35,0.17823744412128198,0.0806904810511225,0.13402061855670105,0.051800200122302374,97,True
mt5,3,bertQPP,2,0.35,0.23475649601562654,0.020637249289950813,0.1782646048109966,0.009686599012848096,97,False
mt5,3,bertQPP,2,0.35,0.28046521835171107,0.0053936536947002565,0.22079037800687287,0.0013557124652369783,97,True
mt5,3,bertQPP(QV),2,0.35,0.1818858725770205,0.07457815661639616,0.12371134020618559,0.07262323979726368,97,False
mt5,3,bertQPP(QV),2,0.35,0.2434467323802719,0.016267456057418434,0.19286941580756015,0.005130036782382208,97,True
mt5,3,spatial,2,0.4,0.2484924983898262,0.014117222804861934,0.1666666666666667,0.01558372473088864,97,False
mt5,3,spatial,2,0.4,0.2668999654751622,0.008224658857833408,0.20618556701030932,0.0027716955730928564,97,True
mt5,3,a_ratio,2,0.4,0.10443566641406397,0.3086660740105173,-0.009020618556701032,0.8958549214709819,97,False
mt5,3,a_ratio,2,0.4,0.1572324507784191,0.12403180261536371,0.04982817869415808,0.4696411010880063,97,True
mt5,3,nqc,2,0.4,0.13357137270731612,0.19212290769598045,0.10352233676975947,0.1330387570764664,97,False
mt5,3,nqc,2,0.4,0.17379755017166962,0.08866169392670965,0.13487972508591067,0.050317249987351625,97,True
mt5,3,bertQPP,2,0.4,0.2328853030438763,0.021699890994785934,0.1679553264604811,0.014800614099959652,97,False
mt5,3,bertQPP,2,0.4,0.27736730527613124,0.0059499912298709105,0.21649484536082478,0.0016803624081385136,97,True
mt5,3,bertQPP(QV),2,0.4,0.18354367692062304,0.07192661658407172,0.13187285223367698,0.055668220302014286,97,False
mt5,3,bertQPP(QV),2,0.4,0.24256629531718463,0.016670323143516505,0.19286941580756015,0.005130036782382208,97,True
mt5,3,spatial,2,0.45,0.2338484098504773,0.021147235912393564,0.1512027491408935,0.028226597294347726,97,False
mt5,3,spatial,2,0.45,0.26707056560057474,0.008182171750176442,0.20661512027491413,0.0027156275780873427,97,True
mt5,3,a_ratio,2,0.45,0.10584735803924025,0.30213614099339825,-0.007731958762886599,0.9106652645488371,97,False
mt5,3,a_ratio,2,0.45,0.15885921827512803,0.12013999996038512,0.05541237113402062,0.42134149715143543,97,True
mt5,3,nqc,2,0.45,0.12951224866642108,0.20610641233520632,0.10266323024054985,0.13628751627610397,97,False
mt5,3,nqc,2,0.45,0.17016139502906966,0.09564455844246626,0.13230240549828182,0.05487593045339063,97,True
mt5,3,bertQPP,2,0.45,0.22868928165321614,0.02425432810575002,0.16623711340206188,0.015852745291372216,97,False
mt5,3,bertQPP,2,0.45,0.27229701693642544,0.006970812287936225,0.21950171821305847,0.0014464512863097319,97,True
mt5,3,bertQPP(QV),2,0.45,0.18328869003283002,0.07232943264406103,0.12972508591065296,0.0597739314027888,97,False
mt5,3,bertQPP(QV),2,0.45,0.2398464770877365,0.01796976411125572,0.1829896907216495,0.007921746820669876,97,True
mt5,3,spatial,2,0.5,0.21910678921555934,0.03106410003557267,0.14046391752577322,0.04152093691345949,97,False
mt5,3,spatial,2,0.5,0.26719648769914317,0.008150935591758838,0.20618556701030932,0.0027716955730928564,97,True
mt5,3,a_ratio,2,0.5,0.10751855643164125,0.2945236223383973,-0.005154639175257733,0.940374133088132,97,False
mt5,3,a_ratio,2,0.5,0.1607683364390817,0.11569350175448069,0.056701030927835065,0.41062402699366984,97,True
mt5,3,nqc,2,0.5,0.12616827654736584,0.21816121650919557,0.09922680412371135,0.1498976871116754,97,False
mt5,3,nqc,2,0.5,0.16714080208323595,0.10176874984197336,0.1284364261168385,0.06235576017343852,97,True
mt5,3,bertQPP,2,0.5,0.2221798966106653,0.028723042854737868,0.16752577319587633,0.015057708996420909,97,False
mt5,3,bertQPP,2,0.5,0.26533012826680935,0.008624828145876586,0.21649484536082478,0.0016803624081385136,97,True
mt5,3,bertQPP(QV),2,0.5,0.18105028112265112,0.07594410586562306,0.13359106529209622,0.05255528194642074,97,False
