retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
bm25,10,nqc,2,0.4,0.2086447587957509,0.0413479555784976,0.1100877192982456,0.11207233731986323,97,True
bm25,10,bertQPP,2,0.4,0.037651822321945104,0.7157029575578107,0.0675438596491228,0.32961391251233985,97,False
bm25,10,bertQPP,2,0.4,0.1298459963189859,0.20734277088742628,0.1289473684210526,0.06272198677177326,97,True
bm25,10,bertQPP(QV),2,0.4,0.0486547091099791,0.6378185237260006,0.07061403508771928,0.30810560167955003,97,False
bm25,10,bertQPP(QV),2,0.4,0.1448905709049571,0.15898907070384655,0.1350877192982456,0.05120190672411439,97,True
bm25,10,spatial,2,0.45,0.1641166363006344,0.11008794272742564,0.16228070175438594,0.0191667093911976,97,False
bm25,10,spatial,2,0.45,0.2295951263106593,0.024433335679791456,0.18377192982456136,0.007990630052244877,97,True
bm25,10,a_ratio,2,0.45,0.1695711332074623,0.09860152835778395,0.03947368421052631,0.5688527083267978,97,False
bm25,10,a_ratio,2,0.45,0.2699388084282539,0.007819378650902313,0.1789473684210526,0.00979934996376251,97,True
bm25,10,nqc,2,0.45,0.0788876625390266,0.4448644284358633,0.00043859649122807013,0.9949490522405066,97,False
bm25,10,nqc,2,0.45,0.2088531518878512,0.041140869311215356,0.11096491228070172,0.10924231434701433,97,True
bm25,10,bertQPP,2,0.45,0.03461912983400945,0.7377352983555513,0.06359649122807016,0.35866198325465426,97,False
bm25,10,bertQPP,2,0.45,0.1302777198516746,0.20582319643702093,0.12368421052631577,0.07423025092161463,97,True
bm25,10,bertQPP(QV),2,0.45,0.04500119691833117,0.663297716150508,0.07061403508771928,0.30810560167955003,97,False
bm25,10,bertQPP(QV),2,0.45,0.14432420700859055,0.1606420174333394,0.1359649122807017,0.04971074224007309,97,True
bm25,10,spatial,2,0.5,0.1496852455475962,0.14549976483659252,0.15043859649122804,0.029904724291647766,97,False
bm25,10,spatial,2,0.5,0.22899437696361635,0.024819777956299652,0.18421052631578944,0.007842044522710973,97,True
bm25,10,a_ratio,2,0.5,0.1579372774319756,0.12432885213174431,0.03640350877192982,0.5992851921378115,97,False
bm25,10,a_ratio,2,0.5,0.2638694273093427,0.009384295602182681,0.17807017543859646,0.010164879433085774,97,True
bm25,10,nqc,2,0.5,0.07864908096940518,0.4462468798871317,-0.0008771929824561403,0.9898983068920344,97,False
bm25,10,nqc,2,0.5,0.20908522249839787,0.0409112721440157,0.11228070175438595,0.1051035749997424,97,True
bm25,10,bertQPP,2,0.5,0.030973978439672104,0.7644989181695364,0.06228070175438596,0.36869194739779565,97,False
bm25,10,bertQPP,2,0.5,0.12998753446374162,0.2068437070175671,0.12807017543859647,0.06453059033718508,97,True
bm25,10,bertQPP(QV),2,0.5,0.040599276748353445,0.6945106448963466,0.07017543859649121,0.3111200418134661,97,False
bm25,10,bertQPP(QV),2,0.5,0.1427327687375762,0.16535502886150527,0.14429824561403506,0.037276435612080196,97,True
bm25,10,spatial,2,0.55,0.13385295563901434,0.1935443152283965,0.1390350877192982,0.04477544914730465,97,False
bm25,10,spatial,2,0.55,0.22824743445078943,0.025307514438774138,0.18333333333333332,0.008141731588545092,97,True
bm25,10,a_ratio,2,0.55,0.14353128317693897,0.16297760482238666,0.03947368421052631,0.5688527083267978,97,False
bm25,10,a_ratio,2,0.55,0.25626361354288796,0.0117286772961526,0.18026315789473682,0.009273003873208558,97,True
bm25,10,nqc,2,0.55,0.07834680028930682,0.44800188460139995,-0.0026315789473684206,0.9697013964662655,97,False
bm25,10,nqc,2,0.55,0.20934231334336334,0.0406581696928739,0.11447368421052628,0.09848323871599789,97,True
bm25,10,bertQPP,2,0.55,0.026619415843141654,0.7968352704550445,0.0600877192982456,0.3857919467847981,97,False
bm25,10,bertQPP,2,0.55,0.12868909750801366,0.2114542508032851,0.1289473684210526,0.06272198677177326,97,True
bm25,10,bertQPP(QV),2,0.55,0.03535023203378723,0.7324036657161221,0.0675438596491228,0.32961391251233985,97,False
bm25,10,bertQPP(QV),2,0.55,0.1398276705628444,0.17422116822900255,0.14342105263157892,0.03844648726633986,97,True
bm25,10,spatial,2,0.6,0.11675612416524081,0.25727062184714455,0.13026315789473683,0.06008783459643862,97,False
bm25,10,spatial,2,0.6,0.2272953417935052,0.025941020389262173,0.18245614035087715,0.008451628874483844,97,True
bm25,10,a_ratio,2,0.6,0.12636999391605916,0.21986998297638133,0.04035087719298245,0.5602953155432289,97,False
bm25,10,a_ratio,2,0.6,0.2467223210713485,0.015380372630419288,0.175,0.011541673254595812,97,True
bm25,10,nqc,2,0.6,0.07795252496706337,0.45029678628278,-0.005701754385964911,0.9344112837195322,97,False
bm25,10,nqc,2,0.6,0.20962287414996608,0.04038345293991213,0.11403508771929823,0.09977996424599991,97,True
bm25,10,bertQPP,2,0.6,0.02148127443307278,0.8354323639528841,0.055263157894736833,0.42508013923155186,97,False
bm25,10,bertQPP,2,0.6,0.12606048055961555,0.2210108059974308,0.12675438596491226,0.06732401746109497,97,True
bm25,10,bertQPP(QV),2,0.6,0.029196019928676445,0.7776564899422103,0.06271929824561404,0.36532940366389033,97,False
bm25,10,bertQPP(QV),2,0.6,0.13533489320413977,0.18861303777570096,0.14342105263157892,0.03844648726633986,97,True
bm25,10,spatial,2,0.65,0.09861036585148304,0.33914496001950845,0.11798245614035086,0.0885876276886421,97,False
bm25,10,spatial,2,0.65,0.22604359308630378,0.026794398635408823,0.18377192982456136,0.007990630052244877,97,True
