retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
mt5,7,a_ratio,2,0.26,0.09754997787476125,0.34438946863946435,0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,2,0.26,0.07465596348394245,0.4697389944941993,0.1451754385964912,0.03613683367153821,97
mt5,7,spatial,2,0.28,0.33090547211302873,0.0009911911794973436,0.19166666666666665,0.0056676554767862795,97
mt5,7,a_ratio,2,0.28,0.0979345620657271,0.3424815215516897,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,2,0.28,0.07890616498965669,0.44475731723612694,0.14999999999999997,0.030386188269096972,97
mt5,7,spatial,2,0.3,0.33252346213713185,0.0009326393376703906,0.1890350877192982,0.006363638865325849,97
mt5,7,a_ratio,2,0.3,0.09834096087437677,0.3404725920548713,0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,2,0.3,0.08336032371054253,0.4193965581328514,0.15526315789473683,0.025027037161781087,97
mt5,7,spatial,2,0.32,0.33398186832741833,0.0008825828098446628,0.1864035087719298,0.00713560971179531,97
mt5,7,a_ratio,2,0.32,0.09877108064973972,0.3383545133527351,0.0017543859649122805,0.9797982329262411,97
mt5,7,nqc,2,0.32,0.08802792431898102,0.39374082877799244,0.15175438596491225,0.028499485428052914,97
mt5,7,spatial,2,0.34,0.335264860956084,0.0008405862715950105,0.19122807017543855,0.005778660719514659,97
mt5,7,a_ratio,2,0.34,0.0992270560213459,0.33611822255057294,0.0026315789473684206,0.9697013964662655,97
mt5,7,nqc,2,0.34,0.09291815204140313,0.36789019572563697,0.14999999999999997,0.030386188269096972,97
mt5,7,spatial,2,0.36,0.336356452705285,0.0008062995724215357,0.19298245614035084,0.005346085893178478,97
mt5,7,a_ratio,2,0.36,0.09971128503812549,0.3337536358042281,0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,2,0.36,0.09803962866320748,0.341961438111907,0.15614035087719297,0.024218442010991905,97
mt5,7,spatial,2,0.38,0.337240687893699,0.0007794672781567364,0.19298245614035084,0.005346085893178478,97
mt5,7,a_ratio,2,0.38,0.10022647098619984,0.33124950232013933,0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,2,0.38,0.10340007643732867,0.316088286212846,0.15701754385964908,0.02343259236880532,97
mt5,7,spatial,2,0.4,0.3379018560549659,0.0007599396373327278,0.19298245614035084,0.005346085893178478,97
mt5,7,a_ratio,2,0.4,0.10077567241051248,0.32859323298944343,0.004824561403508771,0.9444840737693221,97
mt5,7,nqc,2,0.4,0.10900589661544516,0.29042094224772175,0.15745614035087718,0.023048035126692692,97
mt5,7,spatial,2,0.42,0.3383247271535579,0.0007476855324421622,0.19078947368421048,0.005891622551225342,97
mt5,7,a_ratio,2,0.42,0.10136236327522051,0.325770698476164,0.007456140350877191,0.9142987729055279,97
mt5,7,nqc,2,0.42,0.11486164891913377,0.26512466882677294,0.1583333333333333,0.022295335985736058,97
mt5,7,spatial,2,0.44,0.3384948043541107,0.0007428080910861028,0.1890350877192982,0.006363638865325849,97
mt5,7,a_ratio,2,0.44,0.10199050573556459,0.32276599037158954,0.009649122807017543,0.8892365872632643,97
mt5,7,nqc,2,0.44,0.12096941903111141,0.2403772348452903,0.15307017543859647,0.02715150040857788,97
mt5,7,spatial,2,0.46,0.3383985888555111,0.0007455637574102456,0.19122807017543855,0.005778660719514659,97
mt5,7,a_ratio,2,0.46,0.10266463870523043,0.3195611375070863,0.008771929824561401,0.8992496118543148,97
mt5,7,nqc,2,0.46,0.12732806380928022,0.21636504450169838,0.15131578947368418,0.028961443601471626,97
mt5,7,spatial,2,0.48,0.33802384995337675,0.0007563857599582165,0.1921052631578947,0.00555857730471879,97
mt5,7,a_ratio,2,0.48,0.10338998635222049,0.31613576760023293,0.008771929824561401,0.8992496118543148,97
mt5,7,nqc,2,0.48,0.13393232931505814,0.1932778539715509,0.15131578947368418,0.028961443601471626,97
mt5,7,spatial,2,0.5,0.33735989231195196,0.000775913054989453,0.19473684210526312,0.00494296865650076,97
mt5,7,a_ratio,2,0.5,0.10417259193414358,0.31246670198609944,0.008771929824561401,0.8992496118543148,97
mt5,7,nqc,2,0.5,0.14077184599881315,0.17130211091656095,0.15614035087719297,0.024218442010991905,97
mt5,7,spatial,2,0.52,0.3363978115240029,0.0008050259680492598,0.18991228070175434,0.006123535868103072,97
mt5,7,a_ratio,2,0.52,0.10501948412158854,0.30852746812123527,0.010087719298245612,0.8842365917819822,97
mt5,7,nqc,2,0.52,0.14783001968791418,0.15061313594009587,0.15219298245614032,0.02804388848739258,97
mt5,7,spatial,2,0.54,0.33513072852680553,0.0008448898901403966,0.18684210526315786,0.007001377469104526,97
mt5,7,a_ratio,2,0.54,0.105938885346162,0.30428771067691257,0.007456140350877191,0.9142987729055279,97
mt5,7,nqc,2,0.54,0.15508285743515665,0.13136659080383478,0.15131578947368418,0.028961443601471626,97
mt5,7,spatial,2,0.56,0.33355399341888897,0.0008970084911426676,0.19254385964912277,0.005451397044324322,97
mt5,7,a_ratio,2,0.56,0.10694047502782204,0.29971247716635896,0.007894736842105262,0.9092786999029837,97
mt5,7,nqc,2,0.56,0.1624977943321818,0.11368991607273894,0.1508771929824561,0.029429833054879267,97
mt5,7,spatial,2,0.58,0.3316653497508138,0.0009632879676276427,0.19166666666666665,0.0056676554767862795,97
mt5,7,a_ratio,2,0.58,0.10803572520169263,0.29476134796745007,0.009210526315789471,0.8942409928983389,97
mt5,7,nqc,2,0.58,0.17003262044690645,0.09767462151809764,0.15219298245614032,0.02804388848739258,97
mt5,7,spatial,2,0.6,0.3294650514669717,0.0010461138120740102,0.19122807017543855,0.005778660719514659,97
mt5,7,a_ratio,2,0.6,0.10923833270846994,0.2893873731187317,0.012280701754385963,0.8593096176685738,97
mt5,7,nqc,2,0.6,0.1776346435151385,0.0833704125345648,0.15570175438596487,0.024619863763397806,97
mt5,7,spatial,2,0.62,0.3269559263267121,0.0011484414346762228,0.1864035087719298,0.00713560971179531,97
mt5,7,a_ratio,2,0.62,0.11056478170265935,0.283535769305825,0.012280701754385963,0.8593096176685738,97
mt5,7,nqc,2,0.62,0.1852402574954581,0.07078207253387285,0.156578947368421,0.023822706517307408,97
mt5,7,spatial,2,0.64,0.32414338175161983,0.0012739016399746122,0.18114035087719296,0.008936269357215086,97
mt5,7,a_ratio,2,0.64,0.11203508427719355,0.2771423202598058,0.011403508771929822,0.8692650265497066,97
mt5,7,nqc,2,0.64,0.19277511080392512,0.05986975731022403,0.15526315789473683,0.025027037161781087,97
mt5,7,spatial,2,0.66,0.3210353515016724,0.0014269214085362106,0.17631578947368418,0.010932545975931482,97
mt5,7,a_ratio,2,0.66,0.11367376788995824,0.2701314133671946,0.013596491228070173,0.8444188289548002,97
mt5,7,nqc,2,0.66,0.20015506914808462,0.05055290577279972,0.1539473684210526,0.026283728186940334,97
mt5,7,spatial,2,0.68,0.3176421842085058,0.0016128596134006856,0.16929824561403506,0.014543148107282302,97
mt5,7,a_ratio,2,0.68,0.11551120985567813,0.2624136373702745,0.015789473684210523,0.8197264747302192,97
mt5,7,nqc,2,0.68,0.2072881333542859,0.042717409818984496,0.1526315789473684,0.027594583190492877,97
mt5,7,spatial,2,0.7,0.3139764773991357,0.0018381561806892627,0.17017543859649117,0.014040677766436126,97
mt5,7,a_ratio,2,0.7,0.11758546774616024,0.2538828670868061,0.017982456140350874,0.7952115822983997,97
mt5,7,nqc,2,0.7,0.21407739208780185,0.036225146106609284,0.1508771929824561,0.029429833054879267,97
mt5,7,spatial,2,0.72,0.31005286303712465,0.0021104917786441395,0.16184210526315784,0.019494257081408093,97
mt5,7,a_ratio,2,0.72,0.1199448306572483,0.24441278561764604,0.021491228070175436,0.7564143003908508,97
mt5,7,nqc,2,0.72,0.22042496082663388,0.030924600434495703,0.14429824561403506,0.037276435612080196,97
mt5,7,spatial,2,0.74,0.30588775261799617,0.002438953423714322,0.1596491228070175,0.021206380497260476,97
mt5,7,a_ratio,2,0.74,0.1226514378405214,0.23385287432984828,0.021052631578947364,0.7612327300879478,97
mt5,7,nqc,2,0.74,0.22623669373495148,0.026661216881662255,0.14298245614035085,0.03904312556346961,97
mt5,7,spatial,2,0.76,0.3014990513472128,0.00283419951100538,0.15570175438596487,0.024619863763397806,97
mt5,7,a_ratio,2,0.76,0.12578650899778926,0.2220241050187956,0.024122807017543855,0.7277082672725284,97
mt5,7,nqc,2,0.76,0.23142728280521305,0.023286298218391798,0.1421052631578947,0.040260018266768394,97
mt5,7,spatial,2,0.78,0.29690585181796786,0.003308615851327902,0.15131578947368418,0.028961443601471626,97
mt5,7,a_ratio,2,0.78,0.12945805827065918,0.20871504685721595,0.02807017543859649,0.6853673604806414,97
mt5,7,nqc,2,0.78,0.23592522079380085,0.020663695681305237,0.1359649122807017,0.04971074224007309,97
mt5,7,spatial,2,0.8,0.29212811786537896,0.003876452524864519,0.1508771929824561,0.029429833054879267,97
mt5,7,a_ratio,2,0.8,0.133812514817842,0.19368017904120954,0.035087719298245605,0.6125496802803572,97
mt5,7,nqc,2,0.8,0.2396770454009728,0.018674018244176433,0.1320175438596491,0.05671894881927785,97
mt5,7,spatial,2,0.82,0.28718636893167016,0.004553929980220297,0.15043859649122804,0.029904724291647766,97
mt5,7,a_ratio,2,0.82,0.1390526034902464,0.17664458806064276,0.03859649122807017,0.5774720519086318,97
mt5,7,nqc,2,0.82,0.24265033227749644,0.017216524766951184,0.13289473684210523,0.05509435768226517,97
mt5,7,spatial,2,0.84,0.28210137441005667,0.005359302071244025,0.143859649122807,0.03785761656074964,97
mt5,7,a_ratio,2,0.84,0.14546538257229727,0.1573244518362824,0.04956140350877192,0.4743972995987332,97
mt5,7,nqc,2,0.84,0.24483506556879406,0.016209146183441277,0.13157894736842105,0.05754607703293159,97
mt5,7,spatial,2,0.86,0.2768938661547987,0.006312863866402933,0.143859649122807,0.03785761656074964,97
mt5,7,a_ratio,2,0.86,0.15346668198877,0.13548389855539164,0.05833333333333332,0.39981479570036405,97
mt5,7,nqc,2,0.86,0.24624325478461678,0.015587197061821094,0.13157894736842105,0.05754607703293159,97
mt5,7,spatial,2,0.88,0.2715842757828759,0.007436893259296282,0.14078947368421052,0.042145582897418356,97
mt5,7,a_ratio,2,0.88,0.16367058272985774,0.11107145212728535,0.06710526315789472,0.33276408177138295,97
mt5,7,nqc,2,0.88,0.24690692863381228,0.015301309864052717,0.13026315789473683,0.06008783459643862,97
mt5,7,spatial,2,0.9,0.2661925016852841,0.00875551772634575,0.13421052631578945,0.052730339832625366,97
mt5,7,a_ratio,2,0.9,0.1769883245538883,0.08451759038365086,0.06403508771929824,0.35535715174125126,97
mt5,7,nqc,2,0.9,0.2468748574936379,0.015315019805070997,0.12850877192982454,0.06362097951440454,97
mt5,7,spatial,2,0.92,0.26073770894048,0.010294500962294569,0.13157894736842105,0.05754607703293159,97
mt5,7,a_ratio,2,0.92,0.19471101426213608,0.057299788223243914,0.08157894736842104,0.23900925247653326,97
mt5,7,nqc,2,0.92,0.24620848992215744,0.015602299151185548,0.12412280701754383,0.07320956359994496,97
mt5,7,spatial,2,0.94,0.25523816368748564,0.012080948380294778,0.12850877192982454,0.06362097951440454,97
mt5,7,a_ratio,2,0.94,0.21822656048697578,0.032680935009863916,0.09736842105263156,0.1599131949044269,97
mt5,7,nqc,2,0.94,0.2449776181744187,0.016145224324233955,0.12061403508771927,0.08170491462400999,97
mt5,7,spatial,2,0.96,0.24971110205477873,0.014142935268731381,0.12105263157894736,0.08060113304798304,97
mt5,7,a_ratio,2,0.96,0.24650434892534553,0.015474179889207124,0.11447368421052628,0.09848323871599789,97
mt5,7,nqc,2,0.96,0.24325622616988143,0.016931873600060234,0.11842105263157893,0.08740910208359153,97
mt5,7,spatial,2,0.98,0.244172632508758,0.016509066336880145,0.11403508771929823,0.09977996424599991,97
mt5,7,a_ratio,2,0.98,0.2652921006519137,0.00899468865519833,0.13991228070175438,0.04344370723734423,97
mt5,7,nqc,2,0.98,0.2411188535646333,0.017954498385163307,0.11491228070175437,0.09720000558825469,97
mt5,7,spatial,2,1.0,0.23863766951098073,0.01920798000079721,0.11315789473684208,0.10241424976669938,97
mt5,7,a_ratio,2,1.0,0.23863766951098073,0.01920798000079721,0.11315789473684208,0.10241424976669938,97
mt5,7,nqc,2,1.0,0.23863766951098073,0.01920798000079721,0.11315789473684208,0.10241424976669938,97
mt5,7,spatial,3,0.0,0.29903096439436805,0.0030809222584172124,0.1776315789473684,0.010352157028285932,97
mt5,7,a_ratio,3,0.0,0.09394360593896267,0.3626044221678115,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,3,0.0,0.03390937630110298,0.7429231504473657,-0.0026315789473684206,0.9697013964662655,97
mt5,7,spatial,3,0.02,0.3017346584502333,0.0028116011900273527,0.17850877192982453,0.009980624249260547,97
mt5,7,a_ratio,3,0.02,0.09415834627420733,0.3615034831260724,-0.003070175438596491,0.9646546976352598,97
mt5,7,nqc,3,0.02,0.0363512855287739,0.7251239974814732,0.03947368421052631,0.5688527083267978,97
mt5,7,spatial,3,0.04,0.3044509073017216,0.0025625193872205565,0.17675438596491225,0.010735947690716544,97
mt5,7,a_ratio,3,0.04,0.09438200565880739,0.36035901231377854,-0.004824561403508771,0.9444840737693221,97
mt5,7,nqc,3,0.04,0.03889791044303754,0.7067161051643757,0.0719298245614035,0.2991785778062356,97
mt5,7,spatial,3,0.06,0.3071747919788905,0.002332853781559693,0.1789473684210526,0.00979934996376251,97
mt5,7,a_ratio,3,0.06,0.09461515102868767,0.35916838645393967,-0.005263157894736841,0.9394464677531641,97
mt5,7,nqc,3,0.06,0.04155539036644366,0.6876853777879284,0.08157894736842104,0.23900925247653326,97
mt5,7,spatial,3,0.08,0.309900773416793,0.002121745711771056,0.18114035087719296,0.008936269357215086,97
mt5,7,a_ratio,3,0.08,0.09485839836210846,0.35792876815927355,-0.004824561403508771,0.9444840737693221,97
mt5,7,nqc,3,0.08,0.04433027474912409,0.6680197046548335,0.09429824561403508,0.17349779395571174,97
mt5,7,spatial,3,0.1,0.31262264622526065,0.0019283080920320303,0.18333333333333332,0.008141731588545092,97
mt5,7,a_ratio,3,0.1,0.0951124180943119,0.3566370837492842,-0.004824561403508771,0.9444840737693221,97
mt5,7,nqc,3,0.1,0.04722954634638108,0.6477095318416528,0.10307017543859648,0.1368406787927515,97
mt5,7,spatial,3,0.12,0.31533349304598246,0.0017516330141198653,0.18289473684210522,0.008295385577532875,97
mt5,7,a_ratio,3,0.12,0.095377941264952,0.35528999826806923,-0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,3,0.12,0.05026064355874365,0.626748532991068,0.11096491228070172,0.10924231434701433,97
mt5,7,spatial,3,0.14,0.31802564056201243,0.0015907996689542077,0.18552631578947365,0.007411025603920558,97
mt5,7,a_ratio,3,0.14,0.09565576651654008,0.35388388728482734,-0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,3,0.14,0.053431481083761764,0.6051343900784346,0.11447368421052628,0.09848323871599789,97
mt5,7,spatial,3,0.16,0.3206906184544124,0.0014448824631479844,0.18684210526315786,0.007001377469104526,97
mt5,7,a_ratio,3,0.16,0.09594676808442411,0.35241480498679845,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,3,0.16,0.05675046774580521,0.5828696942636229,0.118859649122807,0.08624325957567905,97
mt5,7,spatial,3,0.18,0.3233191228487966,0.0013129592008967153,0.18771929824561398,0.0067396961345085665,97
mt5,7,a_ratio,3,0.18,0.09625190494594421,0.35087844798783185,-0.003508771929824561,0.9596094143193218,97
mt5,7,nqc,3,0.18,0.06022652000927456,0.5599629750292664,0.118859649122807,0.08624325957567905,97
mt5,7,spatial,3,0.2,0.32590098605492823,0.0011941192017546193,0.18859649122807015,0.006486839186137605,97
mt5,7,a_ratio,3,0.2,0.09657223132955371,0.3492701141719638,-0.003947368421052631,0.954565748248739,97
mt5,7,nqc,3,0.2,0.06386906922307174,0.5364298623818987,0.11842105263157893,0.08740910208359153,97
mt5,7,spatial,3,0.22,0.32842515466589395,0.0010874712313039638,0.1894736842105263,0.006242548211379331,97
mt5,7,a_ratio,3,0.22,0.09690890882539471,0.3475846557661719,-0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,3,0.22,0.06768806006757103,0.5122943814014751,0.12499999999999997,0.07120263020819867,97
mt5,7,spatial,3,0.24,0.3308796783366886,0.000992151134936278,0.19166666666666665,0.0056676554767862795,97
mt5,7,a_ratio,3,0.24,0.09726322038902104,0.3458164256852533,-0.003947368421052631,0.954565748248739,97
mt5,7,nqc,3,0.24,0.07169393695375922,0.4875903702014442,0.1293859649122807,0.06183352376776574,97
mt5,7,spatial,3,0.26,0.33325171178820695,0.0009073290852049915,0.19122807017543855,0.005778660719514659,97
mt5,7,a_ratio,3,0.26,0.09763658659220187,0.34395921600818496,-0.0026315789473684206,0.9697013964662655,97
mt5,7,nqc,3,0.26,0.07589761422863159,0.46236300063971153,0.1307017543859649,0.05923043275757143,97
mt5,7,spatial,3,0.28,0.3355275327599998,0.0008322163805026668,0.1934210526315789,0.005242615402641688,97
mt5,7,a_ratio,3,0.28,0.09803058455230224,0.3420061872218149,-0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,3,0.28,0.0803104249403524,0.43667036508380225,0.1293859649122807,0.06183352376776574,97
mt5,7,spatial,3,0.3,0.33769257873797953,0.0007660717669387659,0.18552631578947365,0.007411025603920558,97
mt5,7,a_ratio,3,0.3,0.09844697006892283,0.33994978659460207,-0.0017543859649122805,0.9797982329262411,97
mt5,7,nqc,3,0.3,0.08494404158079347,0.41058507141217293,0.13421052631578945,0.052730339832625366,97
mt5,7,spatial,3,0.32,0.3397315052819053,0.0007082072958582829,0.1846491228070175,0.007695938960913375,97
mt5,7,a_ratio,3,0.32,0.09888770361895508,0.3377816537080264,0.0,1.0,97
mt5,7,nqc,3,0.32,0.0898103606268609,0.3841957616863796,0.14078947368421052,0.042145582897418356,97
mt5,7,spatial,3,0.34,0.34162826863986506,0.0006579937759619897,0.1890350877192982,0.006363638865325849,97
mt5,7,a_ratio,3,0.34,0.09935498101648238,0.33549251076061265,-0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.34,0.09492134083385095,0.35760843752530463,0.143859649122807,0.03785761656074964,97
mt5,7,spatial,3,0.36,0.3433662350306555,0.0006148659310126673,0.19035087719298244,0.0060065708523342936,97
mt5,7,a_ratio,3,0.36,0.09985126974206625,0.33307203474953945,-0.0013157894736842103,0.984847966341271,97
mt5,7,nqc,3,0.36,0.100288783108407,0.33094743805533033,0.14298245614035085,0.03904312556346961,97
mt5,7,spatial,3,0.38,0.3449283184697761,0.000578327431365326,0.18859649122807015,0.006486839186137605,97
mt5,7,a_ratio,3,0.38,0.10037935220041085,0.33050870800189314,0.0,1.0,97
mt5,7,nqc,3,0.38,0.1059240374657395,0.3043558768035368,0.13859649122807016,0.04545413009688231,97
mt5,7,spatial,3,0.4,0.3462971482870825,0.0005479560300754943,0.18771929824561398,0.0067396961345085665,97
mt5,7,a_ratio,3,0.4,0.10094237749453494,0.32778964273946953,-0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,3,0.4,0.11183762019064611,0.27799530663968697,0.13991228070175438,0.04344370723734423,97
mt5,7,spatial,3,0.42,0.3474552665209635,0.0005234091025994121,0.18552631578947365,0.007411025603920558,97
mt5,7,a_ratio,3,0.42,0.10154392373349827,0.32490037437599784,0.00043859649122807013,0.9949490522405066,97
mt5,7,nqc,3,0.42,0.11803872212505151,0.2520443543525236,0.13815789473684206,0.04614146023750493,97
mt5,7,spatial,3,0.44,0.3483853541784039,0.0005044299640961771,0.18377192982456136,0.007990630052244877,97
mt5,7,a_ratio,3,0.44,0.10218807345409667,0.32182461701016074,0.0,1.0,97
mt5,7,nqc,3,0.44,0.12453458741660431,0.2266960595556669,0.1364035087719298,0.04897892442735811,97
mt5,7,spatial,3,0.46,0.34907048394629697,0.0004908554215873691,0.18421052631578944,0.007842044522710973,97
mt5,7,a_ratio,3,0.46,0.10287950548310608,0.3185439730238628,0.0,1.0,97
mt5,7,nqc,3,0.46,0.1313297417406172,0.20215368051838567,0.1364035087719298,0.04897892442735811,97
mt5,7,spatial,3,0.48,0.3494943953753553,0.0004826251116543497,0.1789473684210526,0.00979934996376251,97
mt5,7,a_ratio,3,0.48,0.103623607563721,0.3150375867355394,0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.48,0.13842505091954155,0.1786248082983822,0.13859649122807016,0.04545413009688231,97
mt5,7,spatial,3,0.5,0.3496417869098845,0.000479793280015861,0.1789473684210526,0.00979934996376251,97
mt5,7,a_ratio,3,0.5,0.10442661541475869,0.3112817295830096,0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.5,0.14581659635375072,0.1563137749845183,0.13859649122807016,0.04545413009688231,97
mt5,7,spatial,3,0.52,0.3494986175061049,0.000482543778998573,0.1776315789473684,0.010352157028285932,97
mt5,7,a_ratio,3,0.52,0.1052957857236122,0.3072493011820819,0.0,1.0,97
mt5,7,nqc,3,0.52,0.15349436448471782,0.1354125596624693,0.1390350877192982,0.04477544914730465,97
mt5,7,spatial,3,0.54,0.3490524090929472,0.0004912091933314512,0.17675438596491225,0.010735947690716544,97
mt5,7,a_ratio,3,0.54,0.1062396130973326,0.3029092266589884,-0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.54,0.1614407656928947,0.11609067954923663,0.13859649122807016,0.04545413009688231,97
mt5,7,spatial,3,0.56,0.34829253991982523,0.0005062951526300046,0.17675438596491225,0.010735947690716544,97
mt5,7,a_ratio,3,0.56,0.1072681045110006,0.2982257256919062,-0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,3,0.56,0.16962902568889432,0.09848487243396746,0.13684210526315788,0.04825617082139475,97
mt5,7,spatial,3,0.58,0.3472105180447088,0.0005285110458908104,0.17543859649122803,0.01133536481749997,97
mt5,7,a_ratio,3,0.58,0.10839312974827309,0.2931574225116295,-0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.58,0.1780215311577667,0.08268966935837001,0.1350877192982456,0.05120190672411439,97
mt5,7,spatial,3,0.6,0.34580022396761173,0.0005588085099692584,0.175,0.011541673254595812,97
mt5,7,a_ratio,3,0.6,0.10962887340821145,0.2876562585233772,-0.0008771929824561403,0.9898983068920344,97
mt5,7,nqc,3,0.6,0.1865682612089783,0.06875013598182293,0.13289473684210523,0.05509435768226517,97
mt5,7,spatial,3,0.62,0.34405811180263396,0.0005984292044872051,0.1758771929824561,0.011132337112518993,97
mt5,7,a_ratio,3,0.62,0.1109924243077443,0.2816661601672911,0.0021929824561403503,0.9747493089119874,97
mt5,7,nqc,3,0.62,0.19520549415302613,0.05665803080580687,0.13245614035087716,0.05590173788646047,97
mt5,7,spatial,3,0.64,0.3419833594524955,0.0006489634857477322,0.17149122807017542,0.013315695610410695,97
mt5,7,a_ratio,3,0.64,0.11250455319024028,0.2751214044281713,0.004385964912280701,0.9495239009595372,97
mt5,7,nqc,3,0.64,0.2038550376782467,0.0463523166803501,0.13289473684210523,0.05509435768226517,97
mt5,7,spatial,3,0.66,0.33957795998985363,0.0007124216182810246,0.16754385964912277,0.015595863350661914,97
