retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,spatial,2,0.2,0.18885539499252713,0.06393885993236602,0.12929553264604812,0.060624507125192455,97
tct,4,a_ratio,2,0.2,0.23896292565191302,0.018410270524383692,0.10395189003436428,0.13143701983340042,97
tct,4,nqc,2,0.2,0.07288158928022545,0.47805186772154135,0.0313573883161512,0.6490868603039283,97
tct,4,spatial,2,0.22,0.1910318588539006,0.06088136192822051,0.12972508591065296,0.0597739314027888,97
tct,4,a_ratio,2,0.22,0.2403011349274603,0.017746650286218087,0.10738831615120277,0.11915605807960761,97
tct,4,nqc,2,0.22,0.07351291483008145,0.4742375115918435,0.03479381443298969,0.6136308097551222,97
tct,4,spatial,2,0.24,0.1931154511824572,0.05806705407845903,0.12886597938144334,0.06148508875649665,97
tct,4,a_ratio,2,0.24,0.24106816499050415,0.01737565952910277,0.1009450171821306,0.14296835148549844,97
tct,4,nqc,2,0.24,0.07417728981307328,0.4702413146541314,0.03608247422680413,0.6005585641963793,97
tct,4,spatial,2,0.26,0.1950981131079662,0.055488737424373706,0.12714776632302408,0.06502915478137135,97
tct,4,a_ratio,2,0.26,0.2413244587090984,0.017253198387697167,0.10266323024054985,0.13628751627610397,97
tct,4,nqc,2,0.26,0.07487735256737206,0.4660503395473035,0.03823024054982819,0.5790561270652871,97
tct,4,spatial,2,0.28,0.19697208862748025,0.05313880027848303,0.1284364261168385,0.06235576017343852,97
tct,4,a_ratio,2,0.28,0.2411319156246719,0.01734512860823058,0.10051546391752579,0.14467719951816677,97
tct,4,nqc,2,0.28,0.075616026681044,0.4616504391067073,0.039948453608247426,0.5621188569054614,97
tct,4,spatial,2,0.3,0.19873002605952783,0.05100935520160463,0.12929553264604812,0.060624507125192455,97
tct,4,a_ratio,2,0.3,0.2405514574158535,0.017624832538367177,0.09965635738831616,0.14814179266855426,97
tct,4,nqc,2,0.3,0.07639656009805512,0.4570261192304854,0.040378006872852236,0.5579222431626273,97
tct,4,spatial,2,0.32,0.2003650782866107,0.04909237156614039,0.13058419243986258,0.05810246319620013,97
tct,4,a_ratio,2,0.32,0.2396411942081625,0.018071292101217315,0.09836769759450173,0.15345704089516993,97
tct,4,nqc,2,0.32,0.07722257073720215,0.452160384245762,0.038659793814433,0.5747994088567128,97
tct,4,spatial,2,0.34,0.20187099915189582,0.04737980056973359,0.1254295532646048,0.06874005870255491,97
