retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
bm25,2,spatial,4,0.18,0.3842587779922058,0.00010202044015027655,0.19673539518900346,0.004305679427335466,97
bm25,2,a_ratio,4,0.18,0.2785228259636866,0.0057367919959913265,0.11769759450171824,0.08765026442852013,97
bm25,2,nqc,4,0.18,0.016080425309315135,0.8757722722077445,0.01975945017182131,0.7743175870264136,97
bm25,2,bertQPP,4,0.18,0.2988893464514304,0.0029408637411412037,0.22508591065292102,0.0010898172708815595,97
bm25,2,bertQPP(QV),4,0.18,0.28634529325470326,0.004463356279644452,0.20274914089347082,0.003259747042536618,97
bm25,2,spatial,4,0.2,0.38422303176974515,0.00010218519419966237,0.19630584192439868,0.0043909374810577745,97
bm25,2,a_ratio,4,0.2,0.2849331382096759,0.004672658865924576,0.12414089347079041,0.07163599473940602,97
bm25,2,nqc,4,0.2,0.016660338422867134,0.8713299639335989,0.020189003436426118,0.7695487264404447,97
bm25,2,bertQPP,4,0.2,0.30461659557708687,0.002415935902107029,0.22594501718213064,0.0010428004886634003,97
bm25,2,bertQPP(QV),4,0.2,0.29283640396988886,0.003604920424679284,0.20317869415807563,0.0031947282487263706,97
bm25,2,spatial,4,0.22,0.38373751370967424,0.00010444755269581099,0.19587628865979384,0.004477722918252414,97
bm25,2,a_ratio,4,0.22,0.2910803465098202,0.003821207291664485,0.12929553264604812,0.060624507125192455,97
bm25,2,nqc,4,0.22,0.01726987230989315,0.8666650559355621,0.021048109965635744,0.7600372759154744,97
bm25,2,bertQPP,4,0.22,0.31028821426592235,0.00198083962183589,0.22594501718213064,0.0010428004886634003,97
bm25,2,bertQPP(QV),4,0.22,0.2992516688340357,0.0029048445259433663,0.20274914089347082,0.003259747042536618,97
bm25,2,spatial,4,0.24,0.38281533091457565,0.00010887321851349793,0.1941580756013746,0.0048406217198878375,97
bm25,2,a_ratio,4,0.24,0.29690966913183703,0.0031448431681835552,0.13359106529209622,0.05255528194642074,97
bm25,2,nqc,4,0.24,0.017911343178931866,0.8617606606081083,0.01975945017182131,0.7743175870264136,97
bm25,2,bertQPP,4,0.24,0.31586708733413416,0.001623212010478229,0.2212199312714777,0.001326652810302692,97
bm25,2,bertQPP(QV),4,0.24,0.30554401861451264,0.002339368929510525,0.20575601374570449,0.0028288190417010725,97
bm25,2,spatial,4,0.26,0.38147367856186165,0.00011562358931488002,0.19458762886597944,0.004747484369155047,97
bm25,2,a_ratio,4,0.26,0.3023669398597725,0.0026111264132311386,0.13402061855670105,0.051800200122302374,97
bm25,2,nqc,4,0.26,0.01858731373181667,0.856598169505867,0.021048109965635744,0.7600372759154744,97
bm25,2,bertQPP,4,0.26,0.32131204567438504,0.0013316204779241958,0.2216494845360825,0.001298168853613724,97
bm25,2,bertQPP(QV),4,0.26,0.3116617719302288,0.0018867366489417714,0.20618556701030932,0.0027716955730928564,97
bm25,2,spatial,4,0.28,0.37973332943766813,0.00012495903532864635,0.19501718213058422,0.004655971971265852,97
bm25,2,a_ratio,4,0.28,0.30740020353170594,0.0021926576090179413,0.13530927835051548,0.04958921997609662,97
bm25,2,nqc,4,0.28,0.019300626634258918,0.8511570332098545,0.021907216494845363,0.7505619727933218,97
bm25,2,bertQPP,4,0.28,0.3265781070537428,0.0010957006202442488,0.22379725085910657,0.0011640289366746655,97
bm25,2,bertQPP(QV),4,0.28,0.31754922452631795,0.001527487802781704,0.20704467353951894,0.0026605976928076114,97
bm25,2,spatial,4,0.3,0.3776180557683351,0.00013724593193231732,0.19587628865979384,0.004477722918252414,97
bm25,2,a_ratio,4,0.3,0.31196139163647163,0.0018667543248923168,0.14003436426116841,0.04214791401843269,97
bm25,2,nqc,4,0.3,0.020054443552970563,0.845414507420186,0.02362542955326461,0.7317251099207628,97
bm25,2,bertQPP,4,0.3,0.33161691576259233,0.0009062378359233327,0.22594501718213064,0.0010428004886634003,97
bm25,2,bertQPP(QV),4,0.3,0.32314753723138295,0.0012446084074739692,0.20833333333333337,0.0025015666651811157,97
bm25,2,spatial,4,0.32,0.3751540117002459,0.00015296701759810665,0.19759450171821308,0.0041396512632380965,97
bm25,2,a_ratio,4,0.32,0.31600797808372755,0.0016149908142626735,0.1434707903780069,0.037349490378258986,97
bm25,2,nqc,4,0.32,0.02085229086144147,0.8393453592811672,0.02491408934707904,0.7177021136751226,97
bm25,2,bertQPP,4,0.32,0.33637740747808953,0.0007551953771400783,0.22766323024054988,0.0009543472910132449,97
bm25,2,bertQPP(QV),4,0.32,0.3283959383739107,0.0010235460598904806,0.2053264604810997,0.002887015591872923,97
bm25,2,spatial,4,0.34,0.372369104045271,0.00017273462651896566,0.19329896907216498,0.0050318722795436996,97
bm25,2,a_ratio,4,0.34,0.31950450408359127,0.001422669193403542,0.1443298969072165,0.03622527510674091,97
bm25,2,nqc,4,0.34,0.021698113370833043,0.8329215267559704,0.02792096219931272,0.6853564626190167,97
bm25,2,bertQPP,4,0.34,0.34080671556558423,0.0006356954749886137,0.22766323024054988,0.0009543472910132449,97
bm25,2,bertQPP(QV),4,0.34,0.33323323254793646,0.0008521154132722113,0.20618556701030932,0.0027716955730928564,97
bm25,2,spatial,4,0.36,0.36929237640029167,0.00019730628058080768,0.1868556701030928,0.006698222213035896,97
bm25,2,a_ratio,4,0.36,0.3224238614638847,0.0012782780420719456,0.1434707903780069,0.037349490378258986,97
bm25,2,nqc,4,0.36,0.022596337764092072,0.8261117224269688,0.028350515463917533,0.680780730027897,97
bm25,2,bertQPP,4,0.36,0.3448513198516884,0.0005419630556529261,0.22250859106529214,0.001242886914966472,97
bm25,2,bertQPP(QV),4,0.36,0.3375995774743912,0.0007203225586512161,0.2053264604810997,0.002887015591872923,97
bm25,2,spatial,4,0.38,0.3659534279213422,0.00022760202395654062,0.18384879725085912,0.0076337511300162714,97
bm25,2,a_ratio,4,0.38,0.3247482371629761,0.0011729792162466334,0.1434707903780069,0.037349490378258986,97
bm25,2,nqc,4,0.38,0.023551947820458108,0.8188809713514935,0.028780068728522342,0.6762167162300601,97
bm25,2,bertQPP,4,0.38,0.34845841894668617,0.0004692431515029863,0.2216494845360825,0.001298168853613724,97
bm25,2,bertQPP(QV),4,0.38,0.3414384569149299,0.0006201391981692928,0.20446735395189009,0.0030066996042901117,97
bm25,2,spatial,4,0.4,0.3623818834014711,0.000264722757225382,0.18341924398625434,0.007776554495134835,97
bm25,2,a_ratio,4,0.4,0.32646964731921146,0.0011001485818552179,0.14218213058419246,0.039091423487606906,97
bm25,2,nqc,4,0.4,0.024570574040907026,0.8111900704894034,0.03178694158075602,0.6446089162462232,97
bm25,2,bertQPP,4,0.4,0.35157748369194297,0.0004137034077013335,0.21606529209621997,0.0017164841150655054,97
bm25,2,bertQPP(QV),4,0.4,0.34469874437792114,0.000545255418843647,0.20790378006872856,0.0025535840012904936,97
bm25,2,spatial,4,0.42,0.35860692636923375,0.00030996869281115164,0.18384879725085912,0.0076337511300162714,97
bm25,2,a_ratio,4,0.42,0.32759002430808687,0.0010549834023962131,0.14647766323024058,0.03354022455213661,97
bm25,2,nqc,4,0.42,0.025658600958813803,0.8029949546696054,0.032646048109965645,0.6356917335694203,97
bm25,2,bertQPP,4,0.42,0.3541619245396885,0.0003723323016550911,0.21219931271477666,0.0020752134680172376,97
bm25,2,bertQPP(QV),4,0.42,0.3473367251191878,0.0004908351103706277,0.2018900343642612,0.0033934144348203364,97
bm25,2,spatial,4,0.44,0.35465690212656176,0.0003648569291496031,0.18341924398625434,0.007776554495134835,97
bm25,2,a_ratio,4,0.44,0.3281208594385066,0.0010341792040336564,0.14905498281786944,0.030544557732034724,97
bm25,2,nqc,4,0.44,0.026823296293021277,0.7942459510036756,0.033075601374570454,0.6312527656924587,97
bm25,2,bertQPP,4,0.44,0.3561707828802807,0.0003428421774649138,0.20747422680412375,0.0026065887949513057,97
bm25,2,bertQPP(QV),4,0.44,0.34931792836937464,0.00045329199191505035,0.19673539518900346,0.004305679427335466,97
bm25,2,spatial,4,0.46,0.3505589933136499,0.0004311370480449489,0.18170103092783507,0.008372001763204117,97
bm25,2,a_ratio,4,0.46,0.3280824421710139,0.0010356721975313956,0.147766323024055,0.03201236643126749,97
bm25,2,nqc,4,0.46,0.028072967238961192,0.7848869000174955,0.03393470790378007,0.6224147431170471,97
bm25,2,bertQPP,4,0.46,0.35757033933494825,0.0003235843423069737,0.20403780068728525,0.00306822352558543,97
bm25,2,bertQPP(QV),4,0.46,0.35061862249892184,0.00043009805286192416,0.19931271477663232,0.003824903963020039,97
bm25,2,spatial,4,0.48,0.3463389669425645,0.0005108035975970474,0.17998281786941583,0.009007907605249525,97
bm25,2,a_ratio,4,0.48,0.32750276838738157,0.001058439321822008,0.147766323024055,0.03201236643126749,97
bm25,2,nqc,4,0.48,0.029417150688504964,0.7748541175077941,0.03522336769759451,0.6092594479622931,97
bm25,2,bertQPP,4,0.48,0.3583355245564057,0.0003134816243844379,0.2018900343642612,0.0033934144348203364,97
bm25,2,bertQPP(QV),4,0.48,0.3512268452955262,0.00041963083394289005,0.202319587628866,0.003325969220576063,97
bm25,2,spatial,4,0.5,0.3420209889888537,0.0006061043473310038,0.17697594501718217,0.010225152665271457,97
bm25,2,a_ratio,4,0.5,0.3264162115671543,0.0011023460319466575,0.1473367697594502,0.03251488713772691,97
bm25,2,nqc,4,0.5,0.030866846146402414,0.764075166247131,0.03522336769759451,0.6092594479622931,97
bm25,2,bertQPP,4,0.5,0.35845102291257913,0.00031198219453148243,0.20017182130584193,0.0036758280937195186,97
bm25,2,bertQPP(QV),4,0.5,0.35114287868389804,0.0004210617954204583,0.20317869415807563,0.0031947282487263706,97
bm25,2,spatial,4,0.52,0.3376275005869178,0.0007195433017917153,0.17353951890034366,0.011793812186781842,97
bm25,2,a_ratio,4,0.52,0.3248620599246526,0.0011680314306638459,0.14905498281786944,0.030544557732034724,97
bm25,2,nqc,4,0.52,0.03243480274494356,0.7524674012822062,0.03694158075601375,0.5919142896074897,97
bm25,2,bertQPP,4,0.52,0.3579119776018932,0.0003190372132048621,0.20103092783505158,0.0035320539175627825,97
bm25,2,bertQPP(QV),4,0.52,0.35037912752576394,0.0004342850623882743,0.2014604810996564,0.0034621026042757834,97
bm25,2,spatial,4,0.54,0.33317914858565467,0.0008538776348621163,0.17053264604811,0.013337754848227265,97
bm25,2,a_ratio,4,0.54,0.32288302000794356,0.0012568207092094855,0.14991408934707906,0.029598455953974822,97
bm25,2,nqc,4,0.54,0.03413587529270654,0.7399362470540678,0.03479381443298969,0.6136308097551222,97
bm25,2,bertQPP,4,0.54,0.3567242360123598,0.00033510395713761174,0.202319587628866,0.003325969220576063,97
bm25,2,bertQPP(QV),4,0.54,0.34895941825629473,0.0004598838600548698,0.2018900343642612,0.0033934144348203364,97
bm25,2,spatial,4,0.56,0.3286947625859958,0.0010121079517834601,0.16838487972508595,0.01454739544260673,97
bm25,2,a_ratio,4,0.56,0.32052377510415897,0.0013706557511206701,0.15249140893470792,0.026909885175764755,97
bm25,2,nqc,4,0.56,0.03598746907076013,0.7263731597156415,0.03522336769759451,0.6092594479622931,97
bm25,2,bertQPP,4,0.56,0.35490411293965385,0.0003611753735921442,0.20704467353951894,0.0026605976928076114,97
bm25,2,bertQPP(QV),4,0.56,0.3469177864485812,0.0004991305863645636,0.1971649484536083,0.004221925130091803,97
bm25,2,spatial,4,0.58,0.3241913704780318,0.0011974615837344095,0.1679553264604811,0.014800614099959652,97
bm25,2,a_ratio,4,0.58,0.3178296682334867,0.0015120359403656748,0.147766323024055,0.03201236643126749,97
bm25,2,nqc,4,0.58,0.03801009959466307,0.7116532254578736,0.03608247422680413,0.6005585641963793,97
bm25,2,bertQPP,4,0.58,0.3524776913366907,0.00039883630266809915,0.20317869415807563,0.0031947282487263706,97
bm25,2,bertQPP(QV),4,0.58,0.3442968650345436,0.0005540153499134803,0.1971649484536083,0.004221925130091803,97
bm25,2,spatial,4,0.6,0.31968424479354873,0.0014133689492255481,0.16451890034364264,0.016970096384742294,97
bm25,2,a_ratio,4,0.6,0.31484555801909886,0.0016839625790384216,0.14862542955326463,0.03102727109196935,97
bm25,2,nqc,4,0.6,0.04022810247891833,0.6956323485190196,0.03737113402061856,0.5876136836654002,97
bm25,2,bertQPP,4,0.6,0.3494797196068039,0.0004503456709797902,0.2014604810996564,0.0034621026042757834,97
bm25,2,bertQPP(QV),4,0.6,0.3411460113179868,0.0006272966575351815,0.19587628865979384,0.004477722918252414,97
bm25,2,spatial,4,0.62,0.3151869727684389,0.0016634333524303423,0.15807560137457047,0.021798803662876853,97
bm25,2,a_ratio,4,0.62,0.3116148743826601,0.0018898817926740444,0.15249140893470792,0.026909885175764755,97
bm25,2,nqc,4,0.62,0.042670540843761935,0.6781439967382465,0.03737113402061856,0.5876136836654002,97
bm25,2,bertQPP,4,0.62,0.3459521956585672,0.000518742588571108,0.19329896907216498,0.0050318722795436996,97
bm25,2,bertQPP(QV),4,0.62,0.3375193189381511,0.0007225666500619225,0.19458762886597944,0.004747484369155047,97
bm25,2,spatial,4,0.64,0.31071154376213683,0.00195139490546679,0.15420962199312716,0.025236989773183314,97
bm25,2,a_ratio,4,0.64,0.30817888213594347,0.0021336223314544957,0.14991408934707906,0.029598455953974822,97
bm25,2,nqc,4,0.64,0.04537237476216856,0.6589955089253164,0.03951890034364262,0.5663306621908052,97
bm25,2,bertQPP,4,0.64,0.3419427472399258,0.0006079723493750183,0.1941580756013746,0.0048406217198878375,97
bm25,2,bertQPP(QV),4,0.64,0.3334736518512109,0.0008443219121865997,0.19072164948453613,0.005647306460207743,97
bm25,2,spatial,4,0.66,0.3062684485207123,0.002281089536622819,0.14862542955326463,0.03102727109196935,97
bm25,2,a_ratio,4,0.66,0.30457614548616324,0.0024193262055081264,0.14475945017182132,0.035674068768179766,97
bm25,2,nqc,4,0.66,0.04837598096415485,0.6379640469240417,0.04166666666666668,0.5454246199804633,97
bm25,2,bertQPP,4,0.66,0.3375029239671835,0.0007230258516466153,0.19458762886597944,0.004747484369155047,97
bm25,2,bertQPP(QV),4,0.66,0.3290668151128898,0.000998029637594757,0.1829896907216495,0.007921746820669876,97
bm25,2,spatial,4,0.68,0.3018667856291725,0.0026564042614702836,0.14175257731958765,0.039687194240219145,97
bm25,2,a_ratio,4,0.68,0.3008421757482832,0.0027513715506681737,0.1443298969072165,0.03622527510674091,97
bm25,2,nqc,4,0.68,0.051733143974148285,0.6147924324230623,0.04810996563573884,0.4850959502795227,97
bm25,2,bertQPP,4,0.68,0.33268650978878456,0.000870083102336221,0.19072164948453613,0.005647306460207743,97
bm25,2,bertQPP(QV),4,0.68,0.32435594708585824,0.0011901781358385787,0.18041237113402064,0.008845012615594157,97
bm25,2,spatial,4,0.7,0.2975143713282339,0.0030812300369587567,0.14003436426116841,0.04214791401843269,97
bm25,2,a_ratio,4,0.7,0.29700923799475254,0.0031342884270165036,0.14218213058419246,0.039091423487606906,97
bm25,2,nqc,4,0.7,0.055507685333671494,0.5891854102315888,0.05111683848797252,0.4582309196968538,97
bm25,2,bertQPP,4,0.7,0.3275479480450852,0.0010566486199277139,0.18470790378006877,0.007355176256510775,97
bm25,2,bertQPP(QV),4,0.7,0.3193961850788161,0.00142830067013887,0.17611683848797252,0.010598840128977079,97
bm25,2,spatial,4,0.72,0.29321784963894226,0.0035594135850382973,0.13702749140893475,0.046764860648197036,97
bm25,2,a_ratio,4,0.72,0.29310628937613403,0.003572669328919385,0.14218213058419246,0.039091423487606906,97
bm25,2,nqc,4,0.72,0.05977895914502843,0.5608074445051081,0.053264604810996576,0.43956407502839534,97
bm25,2,bertQPP,4,0.72,0.3221409485133212,0.0012916642275805216,0.18041237113402064,0.008845012615594157,97
bm25,2,bertQPP(QV),4,0.72,0.3142396258630812,0.0017209626892439787,0.16881443298969073,0.014298004272030715,97
bm25,2,spatial,4,0.74,0.2889828004259561,0.004094709563837564,0.13616838487972513,0.04815964796946807,97
bm25,2,a_ratio,4,0.74,0.2891590216148372,0.0040710769713971535,0.14304123711340208,0.037922646089534044,97
bm25,2,nqc,4,0.74,0.06464652209696786,0.5292841929575803,0.056271477663230256,0.41417839532189626,97
bm25,2,bertQPP,4,0.74,0.3165173207482732,0.0015855835182006276,0.17182130584192443,0.01265543298933369,97
bm25,2,bertQPP(QV),4,0.74,0.30893457706742194,0.0020777047717635295,0.16365979381443302,0.01755425786967657,97
bm25,2,spatial,4,0.76,0.28481384362829626,0.004690734388231518,0.13359106529209622,0.05255528194642074,97
bm25,2,a_ratio,4,0.76,0.28518998187787015,0.004633952380316407,0.14046391752577322,0.04152093691345949,97
bm25,2,nqc,4,0.76,0.07023638003459215,0.49421168107683716,0.0584192439862543,0.3965888091618368,97
bm25,2,bertQPP,4,0.76,0.3107260540028869,0.0019503926905158737,0.1658075601374571,0.016125841537736958,97
bm25,2,bertQPP(QV),4,0.76,0.3035250766331459,0.0025089369295954373,0.15592783505154642,0.023654871935139845,97
bm25,2,spatial,4,0.78,0.28071473839357275,0.005350922869222876,0.13015463917525774,0.058933277914773506,97
bm25,2,a_ratio,4,0.78,0.2812187491249649,0.005265526452291723,0.13745704467353953,0.04608031263937092,97
bm25,2,nqc,4,0.78,0.07670929509619899,0.45518051198367665,0.06486254295532648,0.34658765831762584,97
bm25,2,bertQPP,4,0.78,0.3048126434481268,0.0023995648021819175,0.15678694158075604,0.022896601370035064,97
bm25,2,bertQPP(QV),4,0.78,0.2980506455085785,0.003025783990658796,0.14862542955326463,0.03102727109196935,97
bm25,2,spatial,4,0.8,0.2766884762720491,0.006078488666929784,0.12886597938144334,0.06148508875649665,97
bm25,2,a_ratio,4,0.8,0.2772621464981083,0.005969737994752581,0.1357388316151203,0.04887004601219989,97
bm25,2,nqc,4,0.8,0.08427161912786671,0.41182806673763195,0.06615120274914091,0.33709113316806516,97
bm25,2,bertQPP,4,0.8,0.2988186466388001,0.0029479387411335623,0.14905498281786944,0.030544557732034724,97
bm25,2,bertQPP(QV),4,0.8,0.2925462328387581,0.0036398861098559357,0.14046391752577322,0.04152093691345949,97
bm25,2,spatial,4,0.82,0.27273736796744946,0.006876389350045938,0.12285223367697597,0.07463114343880432,97
bm25,2,a_ratio,4,0.82,0.2733344739171974,0.006750160862494487,0.13616838487972513,0.04815964796946807,97
bm25,2,nqc,4,0.82,0.0931887402188215,0.3639404451271623,0.07087628865979383,0.3037170573623521,97
bm25,2,bertQPP,4,0.82,0.2927814435518776,0.0036115199975918218,0.14304123711340208,0.037922646089534044,97
bm25,2,bertQPP(QV),4,0.82,0.28704231181982415,0.0043631624857789954,0.14175257731958765,0.039687194240219145,97
bm25,2,spatial,4,0.84,0.26886312341098606,0.007747296639916209,0.11554982817869418,0.09358972367387966,97
bm25,2,a_ratio,4,0.84,0.26944774847102915,0.007609942244332575,0.1314432989690722,0.05647001729864357,97
bm25,2,nqc,4,0.84,0.10379976826589674,0.3116372662938235,0.07603092783505157,0.269899250718855,97
bm25,2,bertQPP,4,0.84,0.28673416768682974,0.0044072069351356585,0.13702749140893475,0.046764860648197036,97
bm25,2,bertQPP(QV),4,0.84,0.28156508674117087,0.005207549580070564,0.1439003436426117,0.036783724578164194,97
bm25,2,spatial,4,0.86,0.26506692513321484,0.008693572202885053,0.11769759450171824,0.08765026442852013,97
bm25,2,a_ratio,4,0.86,0.26561194326262705,0.0085517534969871,0.1254295532646048,0.06874005870255491,97
bm25,2,nqc,4,0.86,0.11652761654561752,0.255679094571854,0.07646048109965638,0.26720251399217865,97
bm25,2,bertQPP,4,0.86,0.2807057738497189,0.005352452840663707,0.13616838487972513,0.04815964796946807,97
bm25,2,bertQPP(QV),4,0.86,0.2761367762249468,0.006184727178107033,0.14003436426116841,0.04214791401843269,97
bm25,2,spatial,4,0.88,0.2613494950644274,0.009717249151144133,0.11597938144329899,0.09237668593402237,97
bm25,2,a_ratio,4,0.88,0.26183521799621734,0.009577754243248195,0.12285223367697597,0.07463114343880432,97
bm25,2,nqc,4,0.88,0.1318662532816203,0.19791095121122246,0.07860824742268042,0.2539971105350425,97
bm25,2,bertQPP,4,0.88,0.2747212093427182,0.006464879705549935,0.13445017182130586,0.05105421646643944,97
bm25,2,bertQPP(QV),4,0.88,0.2707759432108332,0.0073058463216126406,0.13058419243986258,0.05810246319620013,97
bm25,2,spatial,4,0.9,0.25771115500723896,0.010820019228224755,0.11168384879725088,0.1050908480999539,97
bm25,2,a_ratio,4,0.9,0.2581241367592169,0.010689569806654335,0.11726804123711342,0.08881318243030219,97
bm25,2,nqc,4,0.9,0.1502953177586034,0.14172205060724596,0.08376288659793817,0.22417771625382632,97
bm25,2,bertQPP,4,0.9,0.2688016583533326,0.0077618637422082,0.1314432989690722,0.05647001729864357,97
bm25,2,bertQPP(QV),4,0.9,0.26549784801809906,0.008581272518704743,0.12371134020618559,0.07262323979726368,97
bm25,2,spatial,4,0.92,0.2541518811028882,0.012003225496227352,0.10910652920962201,0.11336246240953972,97
bm25,2,a_ratio,4,0.92,0.25448387017798035,0.011888281489099494,0.11254295532646051,0.10244263799035044,97
bm25,2,nqc,4,0.92,0.17200251963018737,0.0920565745800418,0.09750859106529211,0.15708030004273185,97
bm25,2,bertQPP,4,0.92,0.26296483351557426,0.009260114642682761,0.11941580756013748,0.08312087785946547,97
bm25,2,bertQPP(QV),4,0.92,0.2603148063059401,0.010020355899731584,0.11769759450171824,0.08765026442852013,97
bm25,2,spatial,4,0.94,0.2506713526625861,0.013267860211056179,0.10781786941580758,0.11768634646990996,97
bm25,2,a_ratio,4,0.94,0.2509183804564764,0.013174428738522313,0.11125429553264607,0.10643517898925002,97
bm25,2,nqc,4,0.94,0.1961924202079899,0.054106357701832135,0.09965635738831616,0.14814179266855426,97
bm25,2,bertQPP,4,0.94,0.25722529321652643,0.010975270440970167,0.11340206185567013,0.09984779835922447,97
bm25,2,bertQPP(QV),4,0.94,0.25523653863026746,0.01163123745636548,0.11469072164948456,0.0960541193445157,97
bm25,2,spatial,4,0.96,0.2472689957631391,0.014614567470420198,0.10309278350515466,0.1346555631057889,97
bm25,2,a_ratio,4,0.96,0.2474305887992238,0.014548021913574901,0.10524054982817871,0.12672143082539938,97
bm25,2,nqc,4,0.96,0.2198494073897202,0.030484102443546192,0.11597938144329899,0.09237668593402237,97
bm25,2,bertQPP,4,0.96,0.2515947677589904,0.012921527758003318,0.10910652920962201,0.11336246240953972,97
bm25,2,bertQPP(QV),4,0.96,0.250270502414464,0.013420697540708303,0.11125429553264607,0.10643517898925002,97
bm25,2,spatial,4,0.98,0.243944022017131,0.0160436501464977,0.09793814432989692,0.1552606461818409,97
bm25,2,a_ratio,4,0.98,0.24402252543247666,0.01600856413089803,0.10223367697594504,0.13793469449367568,97
bm25,2,nqc,4,0.98,0.23689842822657597,0.019475957572835788,0.10438144329896909,0.12985027258664464,97
bm25,2,bertQPP,4,0.98,0.24608248165295693,0.015111323625974723,0.10609965635738833,0.1236515932692785,97
bm25,2,bertQPP(QV),4,0.98,0.2454222004858975,0.015394049759775838,0.10438144329896909,0.12985027258664464,97
bm25,2,spatial,4,1.0,0.24069546292642052,0.017555080568940652,0.09536082474226806,0.16642177733641728,97
bm25,2,a_ratio,4,1.0,0.24069546292642052,0.017555080568940652,0.09536082474226806,0.16642177733641728,97
bm25,2,nqc,4,1.0,0.24069546292642052,0.017555080568940652,0.09536082474226806,0.16642177733641728,97
bm25,2,bertQPP,4,1.0,0.24069546292642052,0.017555080568940652,0.09536082474226806,0.16642177733641728,97
bm25,2,bertQPP(QV),4,1.0,0.24069546292642052,0.017555080568940652,0.09536082474226806,0.16642177733641728,97
bm25,2,spatial,5,0.0,0.3645135109696471,0.00024194775953980733,0.17353951890034366,0.011793812186781842,97
bm25,2,a_ratio,5,0.0,0.2168840549746045,0.0328560780993308,0.07216494845360825,0.295009708543132,97
bm25,2,nqc,5,0.0,0.011902730349895755,0.9078802601962643,0.01718213058419244,0.8031038928688624,97
bm25,2,bertQPP,5,0.0,0.2490409984428389,0.013899076246851464,0.20790378006872856,0.0025535840012904936,97
bm25,2,bertQPP(QV),5,0.0,0.22988998629965587,0.023498422470538148,0.20317869415807563,0.0031947282487263706,97
bm25,2,spatial,5,0.02,0.3658117623907552,0.000228977760526811,0.1778350515463918,0.009863239446727635,97
bm25,2,a_ratio,5,0.02,0.22150504800931184,0.02922390220359228,0.08247422680412372,0.23138680179907667,97
bm25,2,nqc,5,0.02,0.012161943442629549,0.9058831966432712,0.018900343642611686,0.783880730258208,97
bm25,2,bertQPP,5,0.02,0.2525656438672795,0.01256590846083357,0.209192439862543,0.002400428947085522,97
bm25,2,bertQPP(QV),5,0.02,0.23392538142385205,0.021103593102114942,0.20360824742268044,0.003130893451622874,97
bm25,2,spatial,5,0.04,0.36670291004595285,0.00022044985452682406,0.17998281786941583,0.009007907605249525,97
bm25,2,a_ratio,5,0.04,0.22613816047988256,0.025929468537280443,0.08161512027491409,0.23628343229817084,97
bm25,2,nqc,5,0.04,0.012431956277697952,0.9038035510897267,0.018470790378006877,0.7886746705788532,97
bm25,2,bertQPP,5,0.04,0.2561301522840521,0.01133237077053584,0.21134020618556704,0.0021637443470699886,97
bm25,2,bertQPP(QV),5,0.04,0.238018121701588,0.018891574951429714,0.20618556701030932,0.0027716955730928564,97
bm25,2,spatial,5,0.06,0.3671658420803465,0.0002161365096611977,0.18341924398625434,0.007776554495134835,97
bm25,2,a_ratio,5,0.06,0.23075982283926116,0.022963464995572266,0.07903780068728523,0.25141149497554627,97
bm25,2,nqc,5,0.06,0.012713455657996548,0.9016361273299811,0.017611683848797254,0.7982864258103413,97
bm25,2,bertQPP,5,0.06,0.25972440741016667,0.010196997319120306,0.209192439862543,0.002400428947085522,97
bm25,2,bertQPP(QV),5,0.06,0.24215625341599722,0.016860872254142126,0.20360824742268044,0.003130893451622874,97
bm25,2,spatial,5,0.08,0.3671832764280024,0.00021597560004477193,0.18256013745704472,0.00806936233603351,97
bm25,2,a_ratio,5,0.08,0.2353429976001961,0.02031350562819712,0.08376288659793817,0.22417771625382632,97
bm25,2,nqc,5,0.08,0.013007187655549646,0.8993752870239828,0.018041237113402064,0.7934766269227447,97
bm25,2,bertQPP,5,0.08,0.26333634131587635,0.009157690264198937,0.20575601374570449,0.0028288190417010725,97
bm25,2,bertQPP(QV),5,0.08,0.2463253056340376,0.015008486412641873,0.19931271477663232,0.003824903963020039,97
bm25,2,spatial,5,0.1,0.36674232669751794,0.00022007951808441045,0.18470790378006877,0.007355176256510775,97
bm25,2,a_ratio,5,0.1,0.23985712010741855,0.017964513762744834,0.08719931271477664,0.2057421374120063,97
bm25,2,nqc,5,0.1,0.013313964119221897,0.8970149020199069,0.017611683848797254,0.7982864258103413,97
bm25,2,bertQPP,5,0.1,0.2669517217453172,0.008211748735246664,0.19888316151202753,0.0039014834427261624,97
bm25,2,bertQPP(QV),5,0.1,0.25050801306704773,0.013329955035683258,0.19673539518900346,0.004305679427335466,97
bm25,2,spatial,5,0.12,0.3658349624812579,0.00022875193616839833,0.18513745704467358,0.007219338175415614,97
bm25,2,a_ratio,5,0.12,0.24426815771513666,0.015899210649680563,0.09235395189003438,0.18019329783502935,97
bm25,2,nqc,5,0.12,0.013634670055278589,0.8945483004250355,0.01718213058419244,0.8031038928688624,97
bm25,2,bertQPP,5,0.12,0.2705539426021661,0.007355915114041105,0.1984536082474227,0.003979453005162126,97
bm25,2,bertQPP(QV),5,0.12,0.254684050850218,0.011819438435811288,0.1911512027491409,0.005540236417616152,97
bm25,2,spatial,5,0.14,0.364458336189307,0.00024251371412716281,0.18728522336769762,0.006573343269072617,97
bm25,2,a_ratio,5,0.14,0.24853881805349962,0.014098686543943535,0.093213058419244,0.17617491386576734,97
